Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,BBL-107-T-E,,Samtec Inc,1000,,,,,,,,,,,,
,5022313300,,Molex LLC,367,,,,,,,,,,,,
,FX23-40S-0.5SH,,Hirose Electric,365,,,,,,,,,,,,
,FDA1254-H-4R7M=P3,,Murata,402,,,,,,,,,,,,
,C0402C104K4RACAUTO,,Kemet Electronics Corp,22050,,,,,,,,,,,,
,STL6P3LLH6,,ST MICRO,480,,,,,,,,,,,,
,CC0805KKX7R9BB225,,Yageo,3475,,,,,,,,,,,,
,1255AY-4R7M=P3,,Murata,969,,,,,,,,,,,,
,FSV1045V,,On Semiconductor,767,,,,,,,,,,,,
,PI3WVR626XEBEX,,Diodes Inc,765,,,,,,,,,,,,
,67503-1020,,Molex LLC,392,,,,,,,,,,,,
,3048 BLUE,,ALPHA WIRE,6550,,,,,,,,,,,,
,KFE-M3-12ET,,PENNENG,836,,,,,,,,,,,,
,C0402C333K3RACTU,,Kemet Electronics Corp,1105,,,,,,,,,,,,
,SIS412DN-T1-GE3,,VISHAY,875,,,,,,,,,,,,
,MIC2033-10AYM6-TR,,Microchip Technology Inc,384,,,,,,,,,,,,
,PIC-S-202F,,3G_SHIELDING,580,,,,,,,,,,,,
,RN73H1JTTD30R0D100,,Koa Speer,1271,,,,,,,,,,,,
,C1206C475M3RACTU,,Kemet Electronics Corp,1464,,,,,,,,,,,,
,26644040,,Molex LLC,567,,,,,,,,,,,,
,C0402C101K3GAC7867,,Kemet Electronics Corp,1461,,,,,,,,,,,,
,FX23-40P-0.5SV15,,Hirose Electric,49,,,,,,,,,,,,
,DFLS130L-7,,Diodes Inc,618,,,,,,,,,,,,
,PIC-S-202C,,3G_SHIELDING,580,,,,,,,,,,,,
,RT9069-50GB,,RICHTEK,406,,,,,,,,,,,,
,SMAJ20AHR3G,,TAIWAN,775,,,,,,,,,,,,
,MAF1608GAD601CT000,,TDK Corp,816,,,,,,,,,,,,
,SFTW-203-1/8-48-BLACK,,3M,1297,,,,,,,,,,,,
,ACPL-827-30BE,,Broadcom,286,,,,,,,,,,,,
,5011,,KEYSTONE,621,,,,,,,,,,,,
,RN73H1JTTD33R0F100,,KOA SPEER,920,,,,,,,,,,,,
,881545-2,,TE CONNECT,469,,,,,,,,,,,,
,UCLAMP2271P.TNT,,SEMTECH,230,,,,,,,,,,,,
,C1005X6S1C474K050BC,,TDK Corp,2454,,,,,,,,,,,,
,MMSZ5226B-7-F,,Diodes Inc,841,,,,,,,,,,,,
,SFM-108-02-L-D,,Samtec Inc,21,,,,,,,,,,,,
,26604020,,Molex LLC,388,,,,,,,,,,,,
,TFM-108-02-L-D,,Samtec Inc,21,,,,,,,,,,,,
,2998,,KEYSTONE,452,,,,,,,,,,,,
,IMD2AT108,,Rohm,382,,,,,,,,,,,,
,S270J25U2MR63V7R,,VISHAY,500,,,,,,,,,,,,
,TSW-102-14-L-S,,Samtec Inc,397,,,,,,,,,,,,
,STUSB4710AQTR,,ST MICRO,51,,,,,,,,,,,,
,C1005X5R1E105K050BC,,TDK Corp,1482,,,,,,,,,,,,
,B72510E0250K062,,TDK Corp,230,,,,,,,,,,,,
,VHR-3N,,Jst,355,,,,,,,,,,,,
,ESD401DPYR,,Texas Instruments,205,,,,,,,,,,,,
,LP38693MPX-5.0/NOPB,,Texas Instruments,40,,,,,,,,,,,,
,CPF0603F2K0C1,,TE CONNECT,1005,,,,,,,,,,,,
,RT0603DRD07430KL,,Yageo,983,,,,,,,,,,,,
,53517-0530,,Molex LLC,60,,,,,,,,,,,,
,RC0603FR-07523RL,,Yageo,3969,,,,,,,,,,,,
,RNCP1206FTD1R00,,STACKPOLE,1045,,,,,,,,,,,,
,CPF0603F20RC1,,TE CONNECT,1041,,,,,,,,,,,,
,CC0603KRX7R7BB224,,Yageo,781,,,,,,,,,,,,
,ERJ-2RKF3651X,,Panasonic,956,,,,,,,,,,,,
,FFC2B28-12-G,,GCT,56,,,,,,,,,,,,
,CRGCQ0402F47K,,TE CONNECT,9182,,,,,,,,,,,,
,RC0603JR-07750RL,,Yageo,1015,,,,,,,,,,,,
,ERJ-2RKF5492X,,Panasonic,413,,,,,,,,,,,,
,5013,,KEYSTONE,29,,,,,,,,,,,,
,RC0402FR-07300KL,,Yageo,863,,,,,,,,,,,,
,430181038816,,Wuerth Elektronik,19,,,,,,,,,,,,
,RK73H1ETTP1213F,,KOA/SPEER,221,,,,,,,,,,,,
,TFCR0603-10W-C-2701FT-1K,,VENKEL,1000,,,,,,,,,,,,
,CRCW0402-472JRT7,,VISHAY,3330,,,,,,,,,,,,
,PAP-05V-S,,Jst,6,,,,,,,,,,,,
,51495-0300P-001,,ACES,60,,,,,,,,,,,,
,DMN1260UFA-7B,,DIODESINC,5611,,,,,,,,,,,,
,MAX4734EUB+,,MAXIM-INT,60,,,,,,,,,,,,
,MK22FN512VLL12,,NXP Semiconductor,19,,,,,,,,,,,,
,ERA-2AEB1740X,,Panasonic,100,,,,,,,,,,,,
,TNPW04023K36BEED,,VISHAY DALE,67,,,,,,,,,,,,
,LP5024RSMR,,Texas Instruments,28,,,,,,,,,,,,
,TNPW040214K5BEED,,VISHAY DALE,78,,,,,,,,,,,,
,436331045822,,Wuerth Elektronik,78,,,,,,,,,,,,
,ERA-2AEB3010X,,Panasonic,145,,,,,,,,,,,,
,FT230XQR,,Ftdi,17,,,,,,,,,,,,
,ADP1712AUJZ-3.3-R7,,ANALOG DEV,12,,,,,,,,,,,,
,ERA-2AEB333X,,Panasonic,21,,,,,,,,,,,,
,TSW-104-08-T-S,,Samtec Inc,50,,,,,,,,,,,,
,TNPW04022K55BEED,,VISHAY DALE,100,,,,,,,,,,,,
,ERA-2AEB113X,,Panasonic,15,,,,,,,,,,,,
,RT0402BRD072KL,,Yageo,15,,,,,,,,,,,,
,RC0402FR-074K53L,,Yageo,109,,,,,,,,,,,,
,ERA-2AEB683X,,Panasonic,100,,,,,,,,,,,,
,ERA-2AEB8872X,,Panasonic,192,,,,,,,,,,,,
,ERA-2AEB1620X,,Panasonic,10,,,,,,,,,,,,
,ERA-2AEB1541X,,Panasonic,100,,,,,,,,,,,,
,RT0402BRE075K1L,,Yageo,10,,,,,,,,,,,,
,MINISMDC075F/24-2,,Littelfuse Inc,1210,,,,,,,,,,,,
,LMZ23605TZE/NOPB,,Texas Instruments,3790,,,,,,,,,,,,
,KSC701JLFS,,C&K,932,,,,,,,,,,,,
,HCJ1206ZT0R00,,STACKPOLE,3956,,,,,,,,,,,,
,RK73H1JTTD5621 F,,KOA/SPEER,1857,,,,,,,,,,,,
,RN73R1JTTD1071F100,,KOA/SPEER,41391,,,,,,,,,,,,
,CPF0603F1K54C1,,TE CONNECT,1750,,,,,,,,,,,,
,CPF0603F11K8C1,,TE CONNECT,675,,,,,,,,,,,,
,RG1608P-122-D-T5,,SUSUMU,910,,,,,,,,,,,,
,AC0402JRNPO9BN330,,Yageo,3847,,,,,,,,,,,,
,GCM31CR71E475KA55L,,Murata,754,,,,,,,,,,,,
,CGA4J1X7R1E475KT0Y0E,,TDK Corp,1303,,,,,,,,,,,,
,VUA680M1HTR-1010L,,LELON,882,,,,,,,,,,,,
,BZT52C12Q-7-F,,Diodes Inc,9447,,,,,,,,,,,,
,FH10N55BAG182,,HOMETOM,172,,,,,,,,,,,,
,C0805C105K4RACAUTO,,Kemet Electronics Corp,615,,,,,,,,,,,,
,AC0805FR-0710RL,,Yageo,35574,,,,,,,,,,,,
,CC0402KRX7R9BB153,,Yageo,6709,,,,,,,,,,,,
,CGA3E2C0G1H471JT0Y0N,,TDK Corp,1966,,,,,,,,,,,,
,RMCF0603ZT0R00,,STACKPOLE,85,,,,,,,,,,,,
,RMCF0402FT12K0,,STACKPOLE,26132,,,,,,,,,,,,
,AC0402FR-071ML,,Yageo,900,,,,,,,,,,,,
,RK73H1JTTD2R00F,,Koa Speer,3335,,,,,,,,,,,,
,312-00000-41,,ACT,1118,,,,,,,,,,,,
,302-05102-22,,ACT,2243,,,,,,,,,,,,
,TPS2557QDRBRQ1,,Texas Instruments,2418,,,,,,,,,,,,
,TPS54361QDPRRQ1,,Texas Instruments,920,,,,,,,,,,,,
,NT7107C,,NEOTEC,1368,,,,,,,,,,,,
,ST7063C,,SITRONIX,2702,,,,,,,,,,,,
,LMC7660IMX/NOPB,,Texas Instruments,116,,,,,,,,,,,,
,HX8238-D00BPD400-A,,HIMAX,355,,,,,,,,,,,,
,AT24C02C-STUM-T,,ATMEL,435,,,,,,,,,,,,
,TV105A1908B,,BLILEYTECH,1029,,,,,,,,,,,,
,02-45190,,FUJIPOLY,3288,,,,,,,,,,,,
,SMTSO-256-2ET,,PEM,4223,,,,,,,,,,,,
,SKQMBBE010,,ALPS,2109,,,,,,,,,,,,
,CRCW040275K0FKED,,VISHAY,6177,,,,,,,,,,,,
,CRCW04026K80FKED,,VISHAY,8876,,,,,,,,,,,,
,ADS7822EB/250,,Texas Instruments,25,,,,,,,,,,,,
,BAV99T-7-F,,Diodes Inc,1135,,,,,,,,,,,,
,CRCW04022K20FKED,,VISHAY,8742,,,,,,,,,,,,
,SEI-110-02-G-S-AB-TR,,Samtec Inc,16,,,,,,,,,,,,
,CRCW040218K0FKED,,VISHAY,5050,,,,,,,,,,,,
,GRM319R71H334KA01D,,Murata,313,,,,,,,,,,,,
,MAX4581EUE+,,MAXIM-INT,13,,,,,,,,,,,,
,XCR3064XL-10CPG56C,,Xilinx,2,,,,,,,,,,,,
,GRM21A7U1H333JA39L,,Murata,180,,,,,,,,,,,,
,GRM219R61A475KE34D,,Murata,106,,,,,,,,,,,,
,TLV2711CDBVR,,Texas Instruments,12,,,,,,,,,,,,
,CRCW0402180KFKED,,VISHAY,200,,,,,,,,,,,,
,SD L4-003-08,,SUMITOMO,1863,,,,,,,,,,,,
,RK73H2ATTD2000F,,Koa Speer,92,,,,,,,,,,,,
,0805ZD225KAT2A,,Avx Corp,93,,,,,,,,,,,,
,RK73H2ATTD1000F,,Koa Speer,1658,,,,,,,,,,,,
,3-175475-3,,TE CONNECT,1279,,,,,,,,,,,,
,159LBA016M2BF,,ILLINOISCA,2278,,,,,,,,,,,,
,71661-2080,,Molex LLC,150,,,,,,,,,,,,
,338TMA6R3M,,ILLINOISCA,1521,,,,,,,,,,,,
,LTMM-120-01-S-D-RA,,Samtec Inc,95,,,,,,,,,,,,
,LTMM-105-01-S-D-RA,,Samtec Inc,56,,,,,,,,,,,,
,N2510-5002RB,,3M,22,,,,,,,,,,,,
,MF1/4DCT52R1002F,,Koa Speer,4157,,,,,,,,,,,,
,CF1/2CT52R1R0J,,Koa Speer,2802,,,,,,,,,,,,
,TO-101-100,,BIVAR,130,,,,,,,,,,,,
,RK73H2BTTD3571F,,Koa Speer,4288,,,,,,,,,,,,
,GRM155R71H104ME14D,,Murata,12141,,,,,,,,,,,,
,C0402C330J5GACAUTO,,Kemet Electronics Corp,572452,,,,,,,,,,,,
,C20BO3FP00102B1,,WELLSHOW,4134,,,,,,,,,,,,
,SMA1-7569-RP,,WELLSHOW,2,,,,,,,,,,,,
,A020904-2050,,CHANG_RONG_ELECTRIC,2,,,,,,,,,,,,
,100-PLG1664S,,QATECH,10,,,,,,,,,,,,
,100-PLG1641S,,QATECH,9,,,,,,,,,,,,
,EA101157R2-CFM-D,,LIBRA,1334,,,,,,,,,,,,
,SMDJ33CA,,Littelfuse Inc,2713,,,,,,,,,,,,
,STPS360AF,,ST MICRO,105,,,,,,,,,,,,
,9005,,TAOGLASS,17,,,,,,,,,,,,
,BGS5,,CINTERION,118,,,,,,,,,,,,
,EHS6,,CINTERION,78,,,,,,,,,,,,
,PCS.06.A,,TAOGLAS,13,,,,,,,,,,,,
,LC86LIAMD,,QUECTEL,3,,,,,,,,,,,,
,BG95M3LA-64-SGNS,,QUECTEL,6,,,,,,,,,,,,
,LIS3DHTR,,ST MICRO,5592,,,,,,,,,,,,
,TS339IPT,,ST MICRO,7,,,,,,,,,,,,
,DS2482S-100+T&R,,Maxim Integrated,51,,,,,,,,,,,,
,SC4216HSETRT,,SEMTECH,26,,,,,,,,,,,,
,SP3232EUCY-L/TR,,MAXLINEAR,29,,,,,,,,,,,,
,PIC18F46K22T-E/PT,,Microchip Technology Inc,11515,,,,,,,,,,,,
,"SC16IS740IPW,112",,NXP Semiconductor,40,,,,,,,,,,,,
,P522304,,ETHERTRONI,3682,,,,,,,,,,,,
,LP503759,,ANBO_TECHNOLOGY,20,,,,,,,,,,,,
,PA6H_1103859,,SIERRA,194,,,,,,,,,,,,
,BLE113-A-M256K,,SILICON,5,,,,,,,,,,,,
,R7FA6M1AD3CFM#AA0,,Renesas,4530,,,,,,,,,,,,
,MIC2619YD6-TR,,MICREL,4,,,,,,,,,,,,
,0402YD475MAT2A,,Avx Corp,2407,,,,,,,,,,,,
,0512-30RU-SN,,QIWEIYUAN,2437,,,,,,,,,,,,
,XC3S400A-4FTG256C,,Xilinx,32210,,,,,,,,,,,,
,127-29-K-F-11-YD-B,,AMPHENOL,44,,,,,,,,,,,,
,IDSS-14-S-03.50-ST8,,Samtec Inc,504,,,,,,,,,,,,
,AEIC-7272-S16,,AVAGO,120000,,,,,,,,,,,,
,9H03200031,,TCX CORP,7020,,,,,,,,,,,,
,BSS123,,FAIRCHILD,4000,,,,,,,,,,,,
,AD7703BRZ-REEL,,Analog Devices Inc,1365,,,,,,,,,,,,
,LP2951DR,,Texas Instruments,3203,,,,,,,,,,,,
,TAJD107K016RNJ,,Avx Corp,4459,,,,,,,,,,,,
,NSHC473J16TRB3F,,NIC,2314,,,,,,,,,,,,
,FC4SDCBGF4.194304-T1,,Abracon,1768,,,,,,,,,,,,
,CRCW12064R02FKEA,,VISHAY,5075,,,,,,,,,,,,
,C0603C390J5GAC7867,,Kemet Electronics Corp,2736,,,,,,,,,,,,
,RK73H1JTTD7501F,,Koa Speer,2586,,,,,,,,,,,,
,RK73H1JTTD4751F,,KOASPEER,1532,,,,,,,,,,,,
,10-503725-002,,AMPHENOL,1150,,,,,,,,,,,,
,PIC32MX340F512H-80I/PT,,Microchip Technology Inc,6893,,,,,,,,,,,,
,DSPB56725AF,,NXP Semiconductor,73,,,,,,,,,,,,
,TPA3116D2DADR,,Texas Instruments,9129,,,,,,,,,,,,
,GRM155R71C153KA01D,,Murata,7988,,,,,,,,,,,,
,CC0402KRX7R7BB153,,Yageo,203023,,,,,,,,,,,,
,GRM155R71C223KA01D,,Murata,166685,,,,,,,,,,,,
,0402B224K100CT,,Walsin Technology Corp,311365,,,,,,,,,,,,
,LMK105B7474KV-F,,TAIYOYUDEN,326,,,,,,,,,,,,
,CL21B106KPQNNNE,,Samsung,868,,,,,,,,,,,,
,CL31B226KPHNNNE,,Samsung,500,,,,,,,,,,,,
,NMC1206X7R226K10TRPLPF,,NIC,241598,,,,,,,,,,,,
,GRM0335C1H270JA01D,,Murata,196,,,,,,,,,,,,
,EMK105B7223KV-F,,TAIYOYUDEN,3674,,,,,,,,,,,,
,885012205014,,Wuerth Elektronik,200725,,,,,,,,,,,,
,885012205013,,Wuerth Elektronik,196650,,,,,,,,,,,,
,CL05B104KO5NNNC,,Samsung,1622,,,,,,,,,,,,
,C0603C622J5GAC,,Kemet Electronics Corp,287520,,,,,,,,,,,,
,EN6310QA,,Intel Corp,48,,,,,,,,,,,,
,EP5358HUA,,Intel Corp,45,,,,,,,,,,,,
,WR04X2003FTL,,Walsin Technology Corp,650800,,,,,,,,,,,,
,MCRE000140,,MULTICOMP,144,,,,,,,,,,,,
,CRCW0402158KFKED,,VISHAY,140116,,,,,,,,,,,,
,WR04X1583FTL,,Walsin Technology Corp,405353,,,,,,,,,,,,
,CRCW0402560RFKED,,VISHAY,945,,,,,,,,,,,,
,CRCW020110K0FNED,,VISHAY,60,,,,,,,,,,,,
,ERJ-1GEF80R6C,,Panasonic,843,,,,,,,,,,,,
,WR04X1002FTL,,Walsin Technology Corp,153900,,,,,,,,,,,,
,CRCW040244K2FKED,,VISHAY,150597,,,,,,,,,,,,
,RMCF0402FT44K2,,STACKPOLE,9689,,,,,,,,,,,,
,WR04X4422FTL,,Walsin Technology Corp,319857,,,,,,,,,,,,
,RC0402FR-0744K2L,,Yageo,5413,,,,,,,,,,,,
,CRCW0402590KFKED,,VISHAY,51120,,,,,,,,,,,,
,WR04X5903FTL,,Walsin Technology Corp,495012,,,,,,,,,,,,
,MCRE000103,,MULTICOMP,12084,,,,,,,,,,,,
,CRCW020130R0FNED,,VISHAY,35200,,,,,,,,,,,,
,CRCW0201300RFKED,,VISHAY,187,,,,,,,,,,,,
,WR04X1001FTL,,Walsin Technology Corp,11378,,,,,,,,,,,,
,WR04X20R0FTL,,Walsin Technology Corp,593265,,,,,,,,,,,,
,WR04X5600FTL,,Walsin Technology Corp,314178,,,,,,,,,,,,
,EXB18V330JX,,Panasonic,1500,,,,,,,,,,,,
,RK73H1ETTP5903F,,Koa Speer,8152,,,,,,,,,,,,
,RC0201JR-0747KL,,Yageo,10796,,,,,,,,,,,,
,WR04X000 PTL,,Walsin Technology Corp,660,,,,,,,,,,,,
,0603ESDA-MLP7,,EATON,314,,,,,,,,,,,,
,PC28F128P30T85A,,NUMONYX,87,,,,,,,,,,,,
,CPC2025NTR,,IXYS,3216,,,,,,,,,,,,
,WP917CK/4EGWT,,KINGBRIGHT,14648,,,,,,,,,,,,
,MSP430F5324IRGCR,,Texas Instruments,432,,,,,,,,,,,,
,MAX13256ATB+T,,Maxim Integrated,779,,,,,,,,,,,,
,SI8238BB-D-IS1,,SILICONLAB,1068,,,,,,,,,,,,
,LTC3125EDCB#TRMPBF,,ANALOG DEV,479,,,,,,,,,,,,
,SCMR14L334MRBB0,,Avx Corp,935,,,,,,,,,,,,
,EL5220TIYZ-T7,,Renesas,6053,,,,,,,,,,,,
,MS35 10018,,AMTHERM,404,,,,,,,,,,,,
,P0585NL,,Pulse Electronics,605,,,,,,,,,,,,
,LT3580EDD#PBF,,ANALOG DEV,397,,,,,,,,,,,,
,IRF7769L1TRPBF,,Infineon,573,,,,,,,,,,,,
,PIC16F883T-I/SS063,,Microchip Technology Inc,1447,,,,,,,,,,,,
,SI5351B-B-GM,,Skyworks,538,,,,,,,,,,,,
,STM32WLE5CBU6,,ST MICRO,220,,,,,,,,,,,,
,74404054047,,Wuerth Elektronik,1370,,,,,,,,,,,,
,FCB110N65F,,FAIRCHILD,185,,,,,,,,,,,,
,P0582NL,,Pulse Electronics,518,,,,,,,,,,,,
,AMC1200SDUBR,,BURRBROWN,331,,,,,,,,,,,,
,SPUJ190900,,ALPS,2021,,,,,,,,,,,,
,AZ943-1CH-24DE,,AMERICAN Z,4492,,,,,,,,,,,,
,REF1933AIDDCT,,Texas Instruments,285,,,,,,,,,,,,
,PTD902-2015K-B103,,Bourns Inc,1192,,,,,,,,,,,,
,TPS389001QDSERQ1,,Texas Instruments,881,,,,,,,,,,,,
,PIC24FJ64GA004-I/PT,,Microchip Technology Inc,209,,,,,,,,,,,,
,AD8310ARMZ,,ANALOG DEV,88,,,,,,,,,,,,
,NC3FBH1,,NEUTRIK,280,,,,,,,,,,,,
,LTC4368HDD-1#PBF,,ANALOG DEV,166,,,,,,,,,,,,
,20021521-00010T1LF,,AMPHENOL,896,,,,,,,,,,,,
,MAX44251AKA+T,,Maxim Integrated,279,,,,,,,,,,,,
,7466105R,,Wuerth Elektronik,292,,,,,,,,,,,,
,ACS781LLRTR-100B-T,,ALLEGRO,123,,,,,,,,,,,,
,STM32F042C6T6,,STMicroelectronics,576,,,,,,,,,,,,
,PIC18F47Q84-E/PT,,Microchip Technology Inc,250,,,,,,,,,,,,
,ZXMN3A03E6TA,,DIODESINC,1500,,,,,,,,,,,,
,7440420027,,Wuerth Elektronik,436,,,,,,,,,,,,
,C1206C105K3RACTU,,Kemet Electronics Corp,5370,,,,,,,,,,,,
,FML340A-W,,RECTRON,6486,,,,,,,,,,,,
,ST2378ETTR,,ST MICRO,250,,,,,,,,,,,,
,SDR0805-271KL,,Bourns Inc,1554,,,,,,,,,,,,
,AD1934WBSTZ-RL,,ANALOG DEV,15,,,,,,,,,,,,
,DMP3099L-13,,Diodes Inc,6590,,,,,,,,,,,,
,1702473,,PHOENIXCON,658,,,,,,,,,,,,
,25LC1024T-I/SM,,Microchip Technology Inc,88,,,,,,,,,,,,
,EEU-FR1V561,,Panasonic,897,,,,,,,,,,,,
,SMBJ400CA,,Littelfuse Inc,1948,,,,,,,,,,,,
,LVM2P-015R10431,,Littelfuse Inc,398,,,,,,,,,,,,
,CL21A106KAYNNNG,,Samsung,18794,,,,,,,,,,,,
,R46KR447050P1M,,Kemet Electronics Corp,205,,,,,,,,,,,,
,LP2950CDT-3.3G,,On Semiconductor,588,,,,,,,,,,,,
,TSX-3225 20.0000MF20G-AC3,,Seiko Epson,878,,,,,,,,,,,,
,100SP1T7B13M2QE,,E-SWITCH,126,,,,,,,,,,,,
,LTC3787EGN#TRPBF,,ANALOG DEV,262,,,,,,,,,,,,
,B340LA-13-F,,DIODESINC,5918,,,,,,,,,,,,
,TMUX1574RSVR,,Texas Instruments,778,,,,,,,,,,,,
,24AA025E48T-I/OT,,Microchip Technology Inc,1192,,,,,,,,,,,,
,AD2428WCCSZ-RL,,ANALOG DEV,258,,,,,,,,,,,,
,TPS630702RNMR,,Texas Instruments,192,,,,,,,,,,,,
,RT0603BRD072KL,,Yageo,5963,,,,,,,,,,,,
,ZW-13-10-G-D-440-090,,Samtec Inc,117,,,,,,,,,,,,
,PPT81-2-200G11,,PHOENIX,5,,,,,,,,,,,,
,25LC512-I/SN,,Microchip Technology Inc,620,,,,,,,,,,,,
,LMR51635YFDDCR,,Texas Instruments,6,,,,,,,,,,,,
,ECS-TXO-25CSMV-320-DY-TR,,ECS,175,,,,,,,,,,,,
,EEU-FM1A222B,,Panasonic,768,,,,,,,,,,,,
,MCP1702T-3302E/MB,,Microchip Technology Inc,333,,,,,,,,,,,,
,MAX40203ANS+T,,MAXIM INTEGRATED,388,,,,,,,,,,,,
,ATFC-0402-2N0B-T,,Abracon,8000,,,,,,,,,,,,
,009296003202906,,Avx Corp,996,,,,,,,,,,,,
,BM10B-SRSS-TB(LF)(SN),,Jst,316,,,,,,,,,,,,
,MIC803-26D2VM3-TR,,Microchip Technology Inc,800,,,,,,,,,,,,
,TPA3118D2DAPR,,Texas Instruments,533,,,,,,,,,,,,
,53261-1071,,Molex LLC,672,,,,,,,,,,,,
,P0351NL,,Pulse Electronics,188,,,,,,,,,,,,
,1-796634-0,,TE Connectivity,86,,,,,,,,,,,,
,45513,,FASTENALCO,850,,,,,,,,,,,,
,1210AA102KAT1A,,KYOCERA_AVX,687,,,,,,,,,,,,
,C0805C332J5GAC7800,,Kemet Electronics Corp,1600,,,,,,,,,,,,
,MCP1711T-33I/OT,,Microchip Technology Inc,582,,,,,,,,,,,,
,TCAN1043ADYYRQ1,,Texas Instruments,2,,,,,,,,,,,,
,CY8C29466-24SXI,,Cypress Semiconductor Corp,730,,,,,,,,,,,,
,RCL12254R70JNEG,,VISHAY,555,,,,,,,,,,,,
,MC33079YDT,,STMicroelectronics,139,,,,,,,,,,,,
,AONS21303C,,ALPHA & OM,61,,,,,,,,,,,,
,MCP2558FDT-H/SN,,Microchip Technology Inc,230,,,,,,,,,,,,
,ERA-3AEB9311V,,Panasonic,5424,,,,,,,,,,,,
,SM04B-PASS-TBT(LF)(SN),,Jst,220,,,,,,,,,,,,
,RT424009,,TE CONNECT,71,,,,,,,,,,,,
,AP64352SP-13,,DIODESINC,229,,,,,,,,,,,,
,824500171,,Wuerth Elektronik,884,,,,,,,,,,,,
,ERA-3AEB912V,,Panasonic,2897,,,,,,,,,,,,
,60900213521,,Wuerth Elektronik,892,,,,,,,,,,,,
,640456-3,,TE Connectivity,3988,,,,,,,,,,,,
,S2B-PH-SM4-TB(LF)(SN),,Jst,725,,,,,,,,,,,,
,ULN2803A,,UMW,187,,,,,,,,,,,,
,AT45DB041E-SSHNHC-T,,DIALOG_SEMICON,151,,,,,,,,,,,,
,SM10B-SRSS-TB(LF)(SN),,Jst,762,,,,,,,,,,,,
,TC74VCX257FTEL,,TOSHIBA,493,,,,,,,,,,,,
,PNF18-6F-M,,PANDUIT,891,,,,,,,,,,,,
,SM10B-GHS-TB(LF)(SN),,Jst,702,,,,,,,,,,,,
,CRE2512-FZ-R001E-3,,Bourns Inc,890,,,,,,,,,,,,
,STM32L071CBT6TR,,ST MICRO,1064,,,,,,,,,,,,
,PHE850EB5220MB06R17,,Kemet Electronics Corp,596,,,,,,,,,,,,
,7466104,,Wuerth Elektronik,266,,,,,,,,,,,,
,5787834-2,,TE CONNECT,161,,,,,,,,,,,,
,PPPC102LFBN-RC,,SULLINS,222,,,,,,,,,,,,
,CP-01304190,,CVILUX,2483,,,,,,,,,,,,
,CRE2512-FZ-R006E-3,,Bourns Inc,853,,,,,,,,,,,,
,98032A436,,MCMASTER-C,2565,,,,,,,,,,,,
,"TLP291(GB-TP,SE",,TOSHIBA,1968,,,,,,,,,,,,
,MIC2039EYMT-TR,,Microchip Technology Inc,185,,,,,,,,,,,,
,NSI45020T1G,,On Semiconductor,716,,,,,,,,,,,,
,CLV4053ATPWRG4Q1,,Texas Instruments,584,,,,,,,,,,,,
,FDC6323L,,ON,923,,,,,,,,,,,,
,NRS6045T470MMGK,,TAIYO YUDEN,1379,,,,,,,,,,,,
,CGA5L3X7S2A225M160AB,,TDK Corp,936,,,,,,,,,,,,
,"74HC132PW,118",,Nexperia,951,,,,,,,,,,,,
,SRN5040-150M,,Bourns Inc,661,,,,,,,,,,,,
,CRE2512-FZ-R001E-2,,Bourns Inc,785,,,,,,,,,,,,
,HV733ATTE226J,,KOASPEER,826,,,,,,,,,,,,
,SDR0805-331KL,,Bourns Inc,232,,,,,,,,,,,,
,PREC009SFAN-RC,,SULLINS,2007,,,,,,,,,,,,
,HD-303-2PH,,HOWDER,319,,,,,,,,,,,,
,155124RV73200,,Wuerth Elektronik,650,,,,,,,,,,,,
,RL2512FK-070R02L,,Yageo,878,,,,,,,,,,,,
,C2012X7R1E475K125AE,,TDK Corp,883,,,,,,,,,,,,
,NLV32T-121J-EF,,TDK-EMC,1242,,,,,,,,,,,,
,GRM219R61E106KA12D,,Murata,2034,,,,,,,,,,,,
,SRN5040-220M,,Bourns Inc,779,,,,,,,,,,,,
,CD1408-FU1600,,Bourns Inc,784,,,,,,,,,,,,
,CC0805KKX7R7BB105,,Yageo,4415,,,,,,,,,,,,
,760895731,,Wuerth Elektronik,6,,,,,,,,,,,,
,XLUR12D,,SUNLED,1510,,,,,,,,,,,,
,SMAJ90CA,,Littelfuse Inc,885,,,,,,,,,,,,
,T494C226K016AT,,Kemet Electronics Corp,610,,,,,,,,,,,,
,TW-10-09-L-D-192-SM-P-TR,,Samtec Inc,121,,,,,,,,,,,,
,961102-6404-AR,,3M,898,,,,,,,,,,,,
,"NCX2220DP,125",,NXP Semiconductor,447,,,,,,,,,,,,
,0685T3000-01,,BEL,580,,,,,,,,,,,,
,CL10B105KA8NFNC,,Samsung,20644,,,,,,,,,,,,
,320699,,PINGOOD,1135,,,,,,,,,,,,
,LM2594HVMX-12/NOPB,,Texas Instruments,15,,,,,,,,,,,,
,BSC034N06NSATMA1,,Infineon,121,,,,,,,,,,,,
,ACT1210L-101-2P-TL00,,TDK Corp,27,,,,,,,,,,,,
,TPS7A2518DRVR,,Texas Instruments,206,,,,,,,,,,,,
