Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,MSP430F5438AIPZ,Texas Instruments,,21,,,,,,OSI Electronics excess.,,,,,,
,EMK212B7225KG-T,,,20,,,,,,OSI Electronics excess. MFR: TAIYOYUDE,,,,,,
,HFNTS5-2301001T,,,20,,,,,,OSI Electronics excess. MFR: ELETE TECH,,,,,,
,RC1210FR-071KL,Yageo,,18,,,,,,OSI Electronics excess.,,,,,,
,PGA112AIDGSR,Texas Instruments,,18,,,,,,OSI Electronics excess.,,,,,,
,SN65HVD72DGKR,Texas Instruments,,17,,,,,,OSI Electronics excess.,,,,,,
,SM4T35CAY,STMicroelectronics,,16,,,,,,OSI Electronics excess.,,,,,,
,SMM02040C3328FB300,,,16,,,,,,OSI Electronics excess. MFR: VISHAY/SEM,,,,,,
,LY A676-Q2T1-26-Z,Osram,,14,,,,,,OSI Electronics excess.,,,,,,
,0009652028,Molex LLC,,13,,,,,,OSI Electronics excess.,,,,,,
,SMTU1225-LF,,,11,,,,,,OSI Electronics excess. MFR: RENATA,,,,,,
,SM15T33CA,STMicroelectronics,,10,,,,,,OSI Electronics excess.,,,,,,
,BGM121A256V2R,,,10,,,,,,OSI Electronics excess. MFR: SILICONLAB,,,,,,
,SKRELGE010,,,6,,,,,,OSI Electronics excess. MFR: ALPS,,,,,,
,CRCW040291K0FKED,,,7,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,AG306-050KG-P3,,,788,,,,,,OSI Electronics excess. MFR: FUJIKURA,,,,,,
,SHF-117-01-L-D-SM-K-TR,Samtec Inc,,798,,,,,,OSI Electronics excess.,,,,,,
,TFM-105-02-L-D-A-K-TR,Samtec Inc,,961,,,,,,OSI Electronics excess.,,,,,,
,36003500,Wuerth Elektronik,,399,,,,,,OSI Electronics excess.,,,,,,
,36900000,Wuerth Elektronik,,6063,,,,,,OSI Electronics excess.,,,,,,
,EHF-117-01-F-D-SM-LC,Samtec Inc,,355,,,,,,OSI Electronics excess.,,,,,,
,36903255S,Wuerth Elektronik,,791,,,,,,OSI Electronics excess.,,,,,,
,FX23-120S-0.5SV,Hirose Electric,,431,,,,,,OSI Electronics excess.,,,,,,
,PA3855.005NLT,Pulse Electronics,,554,,,,,,OSI Electronics excess.,,,,,,
,A767MU107M1VLAE029,Kemet Electronics Corp,,477,,,,,,OSI Electronics excess.,,,,,,
,C4532X7R1E226M250KC,TDK Corp,,1938,,,,,,OSI Electronics excess.,,,,,,
,SMS-255F,,,1282,,,,,,OSI Electronics excess. MFR: LEADERTEC,,,,,,
,PL133-37TI,Microchip Technology Inc,,769,,,,,,OSI Electronics excess.,,,,,,
,FX23-120S-0.5SH,Hirose Electric,,406,,,,,,OSI Electronics excess.,,,,,,
,TLD6S20AH,,,635,,,,,,OSI Electronics excess. MFR: TAIWANSEMI,,,,,,
,1473005-1,,,385,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,878312620,Molex LLC,,374,,,,,,OSI Electronics excess.,,,,,,
,ADM7170ACPZ-3.3-R7,,,348,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,CHS-01TB,,,1269,,,,,,OSI Electronics excess. MFR: NIDEC_COPAL,,,,,,
,LM5022QDGSRQ1,Texas Instruments,,431,,,,,,OSI Electronics excess.,,,,,,
,502231-1500,Molex LLC,,722,,,,,,OSI Electronics excess.,,,,,,
,BBL-107-T-E,Samtec Inc,,1000,,,,,,OSI Electronics excess.,,,,,,
,5022313300,Molex LLC,,367,,,,,,OSI Electronics excess.,,,,,,
,FX23-40S-0.5SH,Hirose Electric,,365,,,,,,OSI Electronics excess.,,,,,,
,FDA1254-H-4R7M=P3,Murata,,402,,,,,,OSI Electronics excess.,,,,,,
,C0402C104K4RACAUTO,Kemet Electronics Corp,,22050,,,,,,OSI Electronics excess.,,,,,,
,STL6P3LLH6,,,480,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,CC0805KKX7R9BB225,Yageo,,3475,,,,,,OSI Electronics excess.,,,,,,
,1255AY-4R7M=P3,Murata,,969,,,,,,OSI Electronics excess.,,,,,,
,FSV1045V,On Semiconductor,,767,,,,,,OSI Electronics excess.,,,,,,
,PI3WVR626XEBEX,Diodes Inc,,765,,,,,,OSI Electronics excess.,,,,,,
,67503-1020,Molex LLC,,392,,,,,,OSI Electronics excess.,,,,,,
,3048 BLUE,,,6550,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,KFE-M3-12ET,,,836,,,,,,OSI Electronics excess. MFR: PENNENG,,,,,,
,C0402C333K3RACTU,Kemet Electronics Corp,,1105,,,,,,OSI Electronics excess.,,,,,,
,SIS412DN-T1-GE3,,,875,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,MIC2033-10AYM6-TR,Microchip Technology Inc,,384,,,,,,OSI Electronics excess.,,,,,,
,PIC-S-202F,,,580,,,,,,OSI Electronics excess. MFR: 3G_SHIELDING,,,,,,
,RN73H1JTTD30R0D100,Koa Speer,,1271,,,,,,OSI Electronics excess.,,,,,,
,C1206C475M3RACTU,Kemet Electronics Corp,,1464,,,,,,OSI Electronics excess.,,,,,,
,26644040,Molex LLC,,567,,,,,,OSI Electronics excess.,,,,,,
,C0402C101K3GAC7867,Kemet Electronics Corp,,1461,,,,,,OSI Electronics excess.,,,,,,
,FX23-40P-0.5SV15,Hirose Electric,,49,,,,,,OSI Electronics excess.,,,,,,
,DFLS130L-7,Diodes Inc,,618,,,,,,OSI Electronics excess.,,,,,,
,PIC-S-202C,,,580,,,,,,OSI Electronics excess. MFR: 3G_SHIELDING,,,,,,
,RT9069-50GB,,,406,,,,,,OSI Electronics excess. MFR: RICHTEK,,,,,,
,SMAJ20AHR3G,,,775,,,,,,OSI Electronics excess. MFR: TAIWAN,,,,,,
,MAF1608GAD601CT000,TDK Corp,,816,,,,,,OSI Electronics excess.,,,,,,
,SFTW-203-1/8-48-BLACK,,,1297,,,,,,OSI Electronics excess. MFR: 3M,,,,,,
,ACPL-827-30BE,Broadcom,,286,,,,,,OSI Electronics excess.,,,,,,
,5011,,,621,,,,,,OSI Electronics excess. MFR: KEYSTONE,,,,,,
,RN73H1JTTD33R0F100,,,920,,,,,,OSI Electronics excess. MFR: KOA SPEER,,,,,,
,881545-2,,,469,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,UCLAMP2271P.TNT,,,230,,,,,,OSI Electronics excess. MFR: SEMTECH,,,,,,
,C1005X6S1C474K050BC,TDK Corp,,2454,,,,,,OSI Electronics excess.,,,,,,
,MMSZ5226B-7-F,Diodes Inc,,841,,,,,,OSI Electronics excess.,,,,,,
,SFM-108-02-L-D,Samtec Inc,,21,,,,,,OSI Electronics excess.,,,,,,
,26604020,Molex LLC,,388,,,,,,OSI Electronics excess.,,,,,,
,TFM-108-02-L-D,Samtec Inc,,21,,,,,,OSI Electronics excess.,,,,,,
,2998,,,452,,,,,,OSI Electronics excess. MFR: KEYSTONE,,,,,,
,IMD2AT108,Rohm,,382,,,,,,OSI Electronics excess.,,,,,,
,S270J25U2MR63V7R,,,500,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,TSW-102-14-L-S,Samtec Inc,,397,,,,,,OSI Electronics excess.,,,,,,
,STUSB4710AQTR,,,51,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,C1005X5R1E105K050BC,TDK Corp,,1482,,,,,,OSI Electronics excess.,,,,,,
,B72510E0250K062,TDK Corp,,230,,,,,,OSI Electronics excess.,,,,,,
,VHR-3N,Jst,,355,,,,,,OSI Electronics excess.,,,,,,
,ESD401DPYR,Texas Instruments,,205,,,,,,OSI Electronics excess.,,,,,,
,LP38693MPX-5.0/NOPB,Texas Instruments,,40,,,,,,OSI Electronics excess.,,,,,,
,CPF0603F2K0C1,,,1005,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,RT0603DRD07430KL,Yageo,,983,,,,,,OSI Electronics excess.,,,,,,
,53517-0530,Molex LLC,,60,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07523RL,Yageo,,3969,,,,,,OSI Electronics excess.,,,,,,
,RNCP1206FTD1R00,,,1045,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,CPF0603F20RC1,,,1041,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,CC0603KRX7R7BB224,Yageo,,781,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF3651X,Panasonic,,956,,,,,,OSI Electronics excess.,,,,,,
,FFC2B28-12-G,,,56,,,,,,OSI Electronics excess. MFR: GCT,,,,,,
,CRGCQ0402F47K,,,9182,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,RC0603JR-07750RL,Yageo,,1015,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF5492X,Panasonic,,413,,,,,,OSI Electronics excess.,,,,,,
,5013,,,29,,,,,,OSI Electronics excess. MFR: KEYSTONE,,,,,,
,RC0402FR-07300KL,Yageo,,863,,,,,,OSI Electronics excess.,,,,,,
,430181038816,Wuerth Elektronik,,19,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP1213F,,,221,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,TFCR0603-10W-C-2701FT-1K,,,1000,,,,,,OSI Electronics excess. MFR: VENKEL,,,,,,
,CRCW0402-472JRT7,,,3330,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,PAP-05V-S,Jst,,6,,,,,,OSI Electronics excess.,,,,,,
,51495-0300P-001,,,60,,,,,,OSI Electronics excess. MFR: ACES,,,,,,
,DMN1260UFA-7B,,,5611,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,MAX4734EUB+,,,60,,,,,,OSI Electronics excess. MFR: MAXIM-INT,,,,,,
,MK22FN512VLL12,NXP Semiconductor,,19,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB1740X,Panasonic,,100,,,,,,OSI Electronics excess.,,,,,,
,TNPW04023K36BEED,,,67,,,,,,OSI Electronics excess. MFR: VISHAY DALE,,,,,,
,LP5024RSMR,Texas Instruments,,28,,,,,,OSI Electronics excess.,,,,,,
,TNPW040214K5BEED,,,78,,,,,,OSI Electronics excess. MFR: VISHAY DALE,,,,,,
,436331045822,Wuerth Elektronik,,78,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB3010X,Panasonic,,145,,,,,,OSI Electronics excess.,,,,,,
,FT230XQR,Ftdi,,17,,,,,,OSI Electronics excess.,,,,,,
,ADP1712AUJZ-3.3-R7,,,12,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,ERA-2AEB333X,Panasonic,,21,,,,,,OSI Electronics excess.,,,,,,
,TSW-104-08-T-S,Samtec Inc,,50,,,,,,OSI Electronics excess.,,,,,,
,TNPW04022K55BEED,,,100,,,,,,OSI Electronics excess. MFR: VISHAY DALE,,,,,,
,ERA-2AEB113X,Panasonic,,15,,,,,,OSI Electronics excess.,,,,,,
,RT0402BRD072KL,Yageo,,15,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-074K53L,Yageo,,109,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB683X,Panasonic,,100,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB8872X,Panasonic,,192,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB1620X,Panasonic,,10,,,,,,OSI Electronics excess.,,,,,,
,ERA-2AEB1541X,Panasonic,,100,,,,,,OSI Electronics excess.,,,,,,
,RT0402BRE075K1L,Yageo,,10,,,,,,OSI Electronics excess.,,,,,,
,MINISMDC075F/24-2,Littelfuse Inc,,1210,,,,,,OSI Electronics excess.,,,,,,
,LMZ23605TZE/NOPB,Texas Instruments,,3790,,,,,,OSI Electronics excess.,,,,,,
,KSC701JLFS,,,932,,,,,,OSI Electronics excess. MFR: C&K,,,,,,
,HCJ1206ZT0R00,,,3956,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RK73H1JTTD5621 F,,,1857,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,RN73R1JTTD1071F100,,,41391,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,CPF0603F1K54C1,,,1750,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,CPF0603F11K8C1,,,675,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,RG1608P-122-D-T5,,,910,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,AC0402JRNPO9BN330,Yageo,,3847,,,,,,OSI Electronics excess.,,,,,,
,GCM31CR71E475KA55L,Murata,,754,,,,,,OSI Electronics excess.,,,,,,
,CGA4J1X7R1E475KT0Y0E,TDK Corp,,1303,,,,,,OSI Electronics excess.,,,,,,
,VUA680M1HTR-1010L,,,882,,,,,,OSI Electronics excess. MFR: LELON,,,,,,
,BZT52C12Q-7-F,Diodes Inc,,9447,,,,,,OSI Electronics excess.,,,,,,
,FH10N55BAG182,,,172,,,,,,OSI Electronics excess. MFR: HOMETOM,,,,,,
,C0805C105K4RACAUTO,Kemet Electronics Corp,,615,,,,,,OSI Electronics excess.,,,,,,
,AC0805FR-0710RL,Yageo,,35574,,,,,,OSI Electronics excess.,,,,,,
,CC0402KRX7R9BB153,Yageo,,6709,,,,,,OSI Electronics excess.,,,,,,
,CGA3E2C0G1H471JT0Y0N,TDK Corp,,1966,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603ZT0R00,,,85,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RMCF0402FT12K0,,,26132,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,AC0402FR-071ML,Yageo,,900,,,,,,OSI Electronics excess.,,,,,,
,RK73H1JTTD2R00F,Koa Speer,,3335,,,,,,OSI Electronics excess.,,,,,,
,312-00000-41,,,1118,,,,,,OSI Electronics excess. MFR: ACT,,,,,,
,302-05102-22,,,2243,,,,,,OSI Electronics excess. MFR: ACT,,,,,,
,TPS2557QDRBRQ1,Texas Instruments,,2418,,,,,,OSI Electronics excess.,,,,,,
,TPS54361QDPRRQ1,Texas Instruments,,920,,,,,,OSI Electronics excess.,,,,,,
,NT7107C,,,1368,,,,,,OSI Electronics excess. MFR: NEOTEC,,,,,,
,ST7063C,,,2702,,,,,,OSI Electronics excess. MFR: SITRONIX,,,,,,
,LMC7660IMX/NOPB,Texas Instruments,,116,,,,,,OSI Electronics excess.,,,,,,
,HX8238-D00BPD400-A,,,355,,,,,,OSI Electronics excess. MFR: HIMAX,,,,,,
,AT24C02C-STUM-T,,,435,,,,,,OSI Electronics excess. MFR: ATMEL,,,,,,
,TV105A1908B,,,1029,,,,,,OSI Electronics excess. MFR: BLILEYTECH,,,,,,
,02-45190,,,3288,,,,,,OSI Electronics excess. MFR: FUJIPOLY,,,,,,
,SMTSO-256-2ET,,,4223,,,,,,OSI Electronics excess. MFR: PEM,,,,,,
,SKQMBBE010,,,2109,,,,,,OSI Electronics excess. MFR: ALPS,,,,,,
,CRCW040275K0FKED,,,6177,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CRCW04026K80FKED,,,8876,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,ADS7822EB/250,Texas Instruments,,25,,,,,,OSI Electronics excess.,,,,,,
,BAV99T-7-F,Diodes Inc,,1135,,,,,,OSI Electronics excess.,,,,,,
,CRCW04022K20FKED,,,8742,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,SEI-110-02-G-S-AB-TR,Samtec Inc,,16,,,,,,OSI Electronics excess.,,,,,,
,CRCW040218K0FKED,,,5050,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,GRM319R71H334KA01D,Murata,,313,,,,,,OSI Electronics excess.,,,,,,
,MAX4581EUE+,,,13,,,,,,OSI Electronics excess. MFR: MAXIM-INT,,,,,,
,XCR3064XL-10CPG56C,Xilinx,,2,,,,,,OSI Electronics excess.,,,,,,
,GRM21A7U1H333JA39L,Murata,,180,,,,,,OSI Electronics excess.,,,,,,
,GRM219R61A475KE34D,Murata,,106,,,,,,OSI Electronics excess.,,,,,,
,TLV2711CDBVR,Texas Instruments,,12,,,,,,OSI Electronics excess.,,,,,,
,CRCW0402180KFKED,,,200,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,SD L4-003-08,,,1863,,,,,,OSI Electronics excess. MFR: SUMITOMO,,,,,,
,RK73H2ATTD2000F,Koa Speer,,92,,,,,,OSI Electronics excess.,,,,,,
,0805ZD225KAT2A,Avx Corp,,93,,,,,,OSI Electronics excess.,,,,,,
,RK73H2ATTD1000F,Koa Speer,,1658,,,,,,OSI Electronics excess.,,,,,,
,3-175475-3,,,1279,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,159LBA016M2BF,,,2278,,,,,,OSI Electronics excess. MFR: ILLINOISCA,,,,,,
,71661-2080,Molex LLC,,150,,,,,,OSI Electronics excess.,,,,,,
,338TMA6R3M,,,1521,,,,,,OSI Electronics excess. MFR: ILLINOISCA,,,,,,
,LTMM-120-01-S-D-RA,Samtec Inc,,95,,,,,,OSI Electronics excess.,,,,,,
,LTMM-105-01-S-D-RA,Samtec Inc,,56,,,,,,OSI Electronics excess.,,,,,,
,N2510-5002RB,,,22,,,,,,OSI Electronics excess. MFR: 3M,,,,,,
,MF1/4DCT52R1002F,Koa Speer,,4157,,,,,,OSI Electronics excess.,,,,,,
,CF1/2CT52R1R0J,Koa Speer,,2802,,,,,,OSI Electronics excess.,,,,,,
,TO-101-100,,,130,,,,,,OSI Electronics excess. MFR: BIVAR,,,,,,
,RK73H2BTTD3571F,Koa Speer,,4288,,,,,,OSI Electronics excess.,,,,,,
,GRM155R71H104ME14D,Murata,,12141,,,,,,OSI Electronics excess.,,,,,,
,C0402C330J5GACAUTO,Kemet Electronics Corp,,572452,,,,,,OSI Electronics excess.,,,,,,
,C20BO3FP00102B1,,,4134,,,,,,OSI Electronics excess. MFR: WELLSHOW,,,,,,
,SMA1-7569-RP,,,2,,,,,,OSI Electronics excess. MFR: WELLSHOW,,,,,,
,A020904-2050,,,2,,,,,,OSI Electronics excess. MFR: CHANG_RONG_ELECTRIC,,,,,,
,100-PLG1664S,,,10,,,,,,OSI Electronics excess. MFR: QATECH,,,,,,
,100-PLG1641S,,,9,,,,,,OSI Electronics excess. MFR: QATECH,,,,,,
,EA101157R2-CFM-D,,,1334,,,,,,OSI Electronics excess. MFR: LIBRA,,,,,,
,SMDJ33CA,Littelfuse Inc,,2713,,,,,,OSI Electronics excess.,,,,,,
,STPS360AF,,,105,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,9005,,,17,,,,,,OSI Electronics excess. MFR: TAOGLASS,,,,,,
,BGS5,,,118,,,,,,OSI Electronics excess. MFR: CINTERION,,,,,,
,EHS6,,,78,,,,,,OSI Electronics excess. MFR: CINTERION,,,,,,
,PCS.06.A,,,13,,,,,,OSI Electronics excess. MFR: TAOGLAS,,,,,,
,LC86LIAMD,,,3,,,,,,OSI Electronics excess. MFR: QUECTEL,,,,,,
,BG95M3LA-64-SGNS,,,6,,,,,,OSI Electronics excess. MFR: QUECTEL,,,,,,
,LIS3DHTR,,,5592,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,TS339IPT,,,7,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,DS2482S-100+T&R,Maxim Integrated,,51,,,,,,OSI Electronics excess.,,,,,,
,SC4216HSETRT,,,26,,,,,,OSI Electronics excess. MFR: SEMTECH,,,,,,
,SP3232EUCY-L/TR,,,29,,,,,,OSI Electronics excess. MFR: MAXLINEAR,,,,,,
,PIC18F46K22T-E/PT,Microchip Technology Inc,,11515,,,,,,OSI Electronics excess.,,,,,,
,"SC16IS740IPW,112",NXP Semiconductor,,40,,,,,,OSI Electronics excess.,,,,,,
,P522304,,,3682,,,,,,OSI Electronics excess. MFR: ETHERTRONI,,,,,,
,LP503759,,,20,,,,,,OSI Electronics excess. MFR: ANBO_TECHNOLOGY,,,,,,
,PA6H_1103859,,,194,,,,,,OSI Electronics excess. MFR: SIERRA,,,,,,
,BLE113-A-M256K,,,5,,,,,,OSI Electronics excess. MFR: SILICON,,,,,,
,R7FA6M1AD3CFM#AA0,Renesas,,4530,,,,,,OSI Electronics excess.,,,,,,
,MIC2619YD6-TR,,,4,,,,,,OSI Electronics excess. MFR: MICREL,,,,,,
,0402YD475MAT2A,Avx Corp,,2407,,,,,,OSI Electronics excess.,,,,,,
,0512-30RU-SN,,,2437,,,,,,OSI Electronics excess. MFR: QIWEIYUAN,,,,,,
,XC3S400A-4FTG256C,Xilinx,,32210,,,,,,OSI Electronics excess.,,,,,,
,127-29-K-F-11-YD-B,,,44,,,,,,OSI Electronics excess. MFR: AMPHENOL,,,,,,
,IDSS-14-S-03.50-ST8,Samtec Inc,,504,,,,,,OSI Electronics excess.,,,,,,
,AEIC-7272-S16,,,120000,,,,,,OSI Electronics excess. MFR: AVAGO,,,,,,
,9H03200031,,,7020,,,,,,OSI Electronics excess. MFR: TCX CORP,,,,,,
,BSS123,,,4000,,,,,,OSI Electronics excess. MFR: FAIRCHILD,,,,,,
,AD7703BRZ-REEL,Analog Devices Inc,,1365,,,,,,OSI Electronics excess.,,,,,,
,LP2951DR,Texas Instruments,,3203,,,,,,OSI Electronics excess.,,,,,,
,TAJD107K016RNJ,Avx Corp,,4459,,,,,,OSI Electronics excess.,,,,,,
,NSHC473J16TRB3F,,,2314,,,,,,OSI Electronics excess. MFR: NIC,,,,,,
,FC4SDCBGF4.194304-T1,Abracon,,1768,,,,,,OSI Electronics excess.,,,,,,
,CRCW12064R02FKEA,,,5075,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,C0603C390J5GAC7867,Kemet Electronics Corp,,2736,,,,,,OSI Electronics excess.,,,,,,
,RK73H1JTTD7501F,Koa Speer,,2586,,,,,,OSI Electronics excess.,,,,,,
,RK73H1JTTD4751F,,,1532,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,10-503725-002,,,1150,,,,,,OSI Electronics excess. MFR: AMPHENOL,,,,,,
,PIC32MX340F512H-80I/PT,Microchip Technology Inc,,6893,,,,,,OSI Electronics excess.,,,,,,
,DSPB56725AF,NXP Semiconductor,,73,,,,,,OSI Electronics excess.,,,,,,
,TPA3116D2DADR,Texas Instruments,,9129,,,,,,OSI Electronics excess.,,,,,,
,GRM155R71C153KA01D,Murata,,7988,,,,,,OSI Electronics excess.,,,,,,
,CC0402KRX7R7BB153,Yageo,,203023,,,,,,OSI Electronics excess.,,,,,,
,GRM155R71C223KA01D,Murata,,166685,,,,,,OSI Electronics excess.,,,,,,
,0402B224K100CT,Walsin Technology Corp,,311365,,,,,,OSI Electronics excess.,,,,,,
,LMK105B7474KV-F,,,326,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,CL21B106KPQNNNE,Samsung,,868,,,,,,OSI Electronics excess.,,,,,,
,CL31B226KPHNNNE,Samsung,,500,,,,,,OSI Electronics excess.,,,,,,
,NMC1206X7R226K10TRPLPF,,,241598,,,,,,OSI Electronics excess. MFR: NIC,,,,,,
,GRM0335C1H270JA01D,Murata,,196,,,,,,OSI Electronics excess.,,,,,,
,EMK105B7223KV-F,,,3674,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,885012205014,Wuerth Elektronik,,200725,,,,,,OSI Electronics excess.,,,,,,
,885012205013,Wuerth Elektronik,,196650,,,,,,OSI Electronics excess.,,,,,,
,CL05B104KO5NNNC,Samsung,,1622,,,,,,OSI Electronics excess.,,,,,,
,C0603C622J5GAC,Kemet Electronics Corp,,287520,,,,,,OSI Electronics excess.,,,,,,
,EN6310QA,Intel Corp,,48,,,,,,OSI Electronics excess.,,,,,,
,EP5358HUA,Intel Corp,,45,,,,,,OSI Electronics excess.,,,,,,
,WR04X2003FTL,Walsin Technology Corp,,650800,,,,,,OSI Electronics excess.,,,,,,
,MCRE000140,,,144,,,,,,OSI Electronics excess. MFR: MULTICOMP,,,,,,
,CRCW0402158KFKED,,,140116,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,WR04X1583FTL,Walsin Technology Corp,,405353,,,,,,OSI Electronics excess.,,,,,,
,CRCW0402560RFKED,,,945,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CRCW020110K0FNED,,,60,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,ERJ-1GEF80R6C,Panasonic,,843,,,,,,OSI Electronics excess.,,,,,,
,WR04X1002FTL,Walsin Technology Corp,,153900,,,,,,OSI Electronics excess.,,,,,,
,CRCW040244K2FKED,,,150597,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RMCF0402FT44K2,,,9689,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,WR04X4422FTL,Walsin Technology Corp,,319857,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0744K2L,Yageo,,5413,,,,,,OSI Electronics excess.,,,,,,
,CRCW0402590KFKED,,,51120,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,WR04X5903FTL,Walsin Technology Corp,,495012,,,,,,OSI Electronics excess.,,,,,,
,MCRE000103,,,12084,,,,,,OSI Electronics excess. MFR: MULTICOMP,,,,,,
,CRCW020130R0FNED,,,35200,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CRCW0201300RFKED,,,187,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,WR04X1001FTL,Walsin Technology Corp,,11378,,,,,,OSI Electronics excess.,,,,,,
,WR04X20R0FTL,Walsin Technology Corp,,593265,,,,,,OSI Electronics excess.,,,,,,
,WR04X5600FTL,Walsin Technology Corp,,314178,,,,,,OSI Electronics excess.,,,,,,
,EXB18V330JX,Panasonic,,1500,,,,,,OSI Electronics excess.,,,,,,
,RK73H1ETTP5903F,Koa Speer,,8152,,,,,,OSI Electronics excess.,,,,,,
,RC0201JR-0747KL,Yageo,,10796,,,,,,OSI Electronics excess.,,,,,,
,WR04X000 PTL,Walsin Technology Corp,,660,,,,,,OSI Electronics excess.,,,,,,
,0603ESDA-MLP7,,,314,,,,,,OSI Electronics excess. MFR: EATON,,,,,,
,PC28F128P30T85A,,,87,,,,,,OSI Electronics excess. MFR: NUMONYX,,,,,,
,CPC2025NTR,,,3216,,,,,,OSI Electronics excess. MFR: IXYS,,,,,,
,WP917CK/4EGWT,,,14648,,,,,,OSI Electronics excess. MFR: KINGBRIGHT,,,,,,
,MSP430F5324IRGCR,Texas Instruments,,432,,,,,,OSI Electronics excess.,,,,,,
,MAX13256ATB+T,Maxim Integrated,,779,,,,,,OSI Electronics excess.,,,,,,
,SI8238BB-D-IS1,,,1068,,,,,,OSI Electronics excess. MFR: SILICONLAB,,,,,,
,LTC3125EDCB#TRMPBF,,,479,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,SCMR14L334MRBB0,Avx Corp,,935,,,,,,OSI Electronics excess.,,,,,,
,EL5220TIYZ-T7,Renesas,,6053,,,,,,OSI Electronics excess.,,,,,,
,MS35 10018,,,404,,,,,,OSI Electronics excess. MFR: AMTHERM,,,,,,
,P0585NL,Pulse Electronics,,605,,,,,,OSI Electronics excess.,,,,,,
,LT3580EDD#PBF,,,397,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,IRF7769L1TRPBF,Infineon,,573,,,,,,OSI Electronics excess.,,,,,,
