Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,D38999/26FB98SN,,A.E Petsche Company Inc,53.000,,JA2206070000031;G04A02,,N/A,,Connector,,,,,,
,D38999/26FB99SN,,Amphenol Aerospace,254.000,,JA2206080000010;G04A01,,N/A,,CONN PLUG FMALE 7POS GOLD CRIMP,,,,,,
,D38999/26FC985N,,Amphenol Aerospace,52.000,,JA2206080000011;G08A02,,N/A,,D38999/26FC985N,,,,,,
,D38999/26FG35SN,,Service,55.000,,JA2206080000012;G04A02,,N/A,,"Amphenol, Circular Connector, MIL-DTL-38",,,,,,
,D38999/26KC4PN,,Amphenol Aerospace,9.000,,JA2206080000013;G04D03,,1109,,CONN PLUG MALE 4POS GOLD CRIMP,,,,,,
,D38999/26KG41SN,,Amphenol Aerospace,11.000,,JA2206080000014;G08E02,,"1518, 1122",,CONN PLUG FMALE 41POS GOLD CRIMP,,,,,,
,D38999/26MA35SA,,Amphenol Corp,6.000,,JA2206080000015;G04A02,,940,,Connector,,,,,,
,D38999/26SB98SB,,TTI Inc,11.000,,JA2206080000017;G04D02,,N/A,,D38999/26SB98SB,,,,,,
,D38999/26SB98SC,,Amphenol Corp,5.000,,JA2206080000018;G08E02,,1930,,"Connector,Stainlesssteelplug,Nickelplati",,,,,,
,D38999/26SD35SA,,Amphenol Corp,5.000,,JA2206080000019;G04A02,,2002,,Circular MIL Spec Connector 37P Size 26,,,,,,
,D38999/26SD35SN,,Amphenol Aerospace,6.000,,JA2206080000021;G04A02,,2002,,Conn Circular SKT 37 POS Crimp ST Cable,,,,,,
,D38999/26SF35SB,,Amphenol Aerospace,22.000,,JA2206080000022;G04D02,,N/A,,CONN PLUG FMALE 66POS GOLD CRIMP,,,,,,
,D38999/28-6K,,Amphenol Corp,94.000,,JA2206080000023;G04D02,,N/A,,Connector Hex Nut,,,,,,
,D38999/33W23R,,Amphenol Aerospace,14.000,,JA2206080000024;G04D02,,"824, 922",,DUST CAP,,,,,,
,D38999/40WB99PN,,TE Connectivity Ltd,1251.000,,LI2209120000011;A03A01,,"1616, 1605, 1607, 1604, 1617, 1612, 1614",,Circular MIL Spec Connector Environmenta,,,,,,
,D38999/46WJ19SB,,Not Known Yet,2.000,,LI2402200000013;G08E04,,,,"CIRC CONN Plug, Female Sockets 19 POS 25",,,,,,
,D38999/46WJ35PN,,Deutsch Engineered Connecting Devices Inc,1.000,,LI2402200000020;G08E03,,,,"CIRC CONN Plug, Male Pins 128 POS 25-35",,,,,,
,D38999-20WF32PN,,Deutsch Engineered Connecting Devices Inc,52.000,,LI2208230000033;G07F03,,N/A,,"CONNECTOR, TV 32C 32#20 PIN RECP",,,,,,
,D55342E07B4B99RT5,,Vishay Dale,381.000,,LI2207010000005;G03A02,,1947,,RES SMD 4.99K OHM 0.1% 1/4W 1206,,,,,,
,D55342H07B47D5RT5,,Vishay,481.000,,PX2401020000180;F02E01,,,,Thin Film Resistors - SMD,,,,,,
,D55342H07B4E70RT5,,Vishay Intertechnology Inc,187.000,,PX2401020000181;F02E02,,,,Chip Resistors,,,,,,
,D55342K07B100GPS2,,Vishay Semiconductors,444.000,,LI2207010000006;G01D04,,2021,,Res Thick Film 1206 100 Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B120HPS2,,Vishay Semiconductors,447.000,,LI2207010000007;G03A02,,2105,,RES THKFLM RCWP 1206 120K OHM 2% 100PPM,,,,,,
,D55342K07B150GPS2,,Vishay Semiconductors,1244.000,,LI2207010000008;G03A02,,"2042, 2046",,Res Thick Film 1206 150 Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B15H0PS6,,Vishay Semiconductors,389.000,,LI2207010000009;G03A02,,2023,,Res Thick Film 1206 15K Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B1E00R,,Vishay Semiconductors,259.000,,LI2207010000010;G03A02,,1820,,Res Thick Film 1206 1K Ohm 1% 0.25W(1/4W,,,,,,
,D55342K07B1H00PS3,,Vishay Semiconductors,1349.000,,LI2207010000011;G03A02,,"2010, 2042",,Res Thick Film 1206 1K Ohm 2% 0.25W(1/4W,,,,,,
,D55342K07B1H00RS2,,Vishay Semiconductors,1716.000,,LI2207010000012;G03A02,,"1927, 2004",,Res Thick Film 1206 1K Ohm 2% 0.25W(1/4W,,,,,,
,D55342K07B220GPS3,,Vishay Semiconductors,388.000,,LI2207010000013;G01D04,,2029,,Res Thick Film 1206 220 Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B270GPS2,,Vishay Semiconductors,703.000,,LI2207010000014;G03A02,,"1920, 1923",,Res Thick Film 1206 270 Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B2H20PS2,,Vishay Semiconductors,715.000,,LI2207010000015;G03A02,,"2010, 2029",,Res Thick Film 1206 2.2K Ohm 2% 0.25W(1/,,,,,,
,D55342K07B32B8RT5,,Vishay Semiconductors,79.000,,CL2209070000010;G08E02,,0943,,Resistor,,,,,,
,D55342K07B33H0PS2,,Vishay Semiconductors,319.000,,LI2207010000016;G03A02,,2006,,Res Thick Film 1206 33K Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B402DR,,TT Electronics Plc,201.000,,CL2209070000011;G08E02,,0812,,Thin Film Resistors - SMD 1206 402 1%,,,,,,
,D55342K07B430GPS2,,Vishay Dale,485.000,,LI2207010000017;G03A02,,2108,,Res Thick Film 1206 430 Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B470HPS2,,Vishay Semiconductors,436.000,,LI2207010000018;G03A02,,2047,,Res Thick Film 1206 470K Ohm 2% 0.25W(1/,,,,,,
,D55342K07B47G0PS2,,Vishay Semiconductors,245.000,,LI2207010000019;G06A01,,2038,,Res Thick Film 1206 47 Ohm 2% 0.25W(1/4W,,,,,,
,D55342K07B47H0PS2,,Vishay Semiconductors,348.000,,LI2207010000020;G03A02,,2016,,Res Thick Film 1206 47K Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B4H70PS2,,Vishay Semiconductors,183.000,,LI2207010000021;G01D04,,1951,,Res Thick Film 1206 4.7K Ohm 2% 0.25W(1/,,,,,,
,D55342K07B51H0PS2,,Vishay Semiconductors,241.000,,LI2207010000022;G06A01,,1926,,Res Thick Film 1206 51K Ohm 2% 0.25W(1/4,,,,,,
,D55342K07B681ER,,Vishay,2763.000,,LI2402200000036;G06C03,,,,RED SMD THIN FILM 681K OHM 1/4W +/-%  12,,,,,,
,D55342K07B6H20PS2,,Vishay Semiconductors,1091.000,,LI2207010000023;G03A02,,"2051, 2004",,Res Thick Film 1206 6.2K Ohm 2% 0.25W(1/,,,,,,
,D554207B18D2PS2,,Vishay Semiconductors,1000.000,,LI2207010000024;G03A02,,1936,,D554207B18D2PS2,,,,,,
,D555342N07B2E26R,,TT Electronics Plc,331.000,,PX2312280000078;F01E03,,,,Resistor,,,,,,
,DDMM50PSNMB,,ITT Cannon,40.000,,CL2207190000023;G07C02,,2040,,DSUB 50M PCB RA G50 CAD NMB,,,,,,
,DG406DN,,Intersil Corp,42.000,,PX2401020000182;F01C03,,,,20W PINSTRIP GOLD,,,,,,
,DM54LS260J/883,,National Semiconductor,66.000,,LI2207010000025;G01A03,,1612,,NOR Gate 2-Element 5-IN Bipolar 14-Pin C,,,,,,
,DO5022P-683MLB,,Coilcraft Inc,34.000,,PX2401020000184;F01E03,,,,SMT Power Inductor,,,,,,
,DVSA2812D,,VPT Inc,10.000,,PX2312270000025;F01A03,,,,"MICROCIRCUIT, LINEAR, DC/DC",,,,,,
,E-4V91084-101AREV.B,,GE Aviation Systems Ltd,5.000,,LI2207150000012;A02B01,,N/A,,Electronic components assembly,,,,,,
,ECR394BJ,,Electronic Concepts Inc,257.000,,PX2312280000066;F01E02,,,,Film Capacitors,,,,,,
,EDI88512CA55NM,,Microsemi Corp,179.000,,LI2207150000013;G03E03,,"1010, 0746",,SRAM Memory,,,,,,
,EL4583CSZ-T7,,Renesas Electronics Corp,6.000,,PX2407150000059;G08D01,,,,Video ICs EL4583CSZ SYNC SEP BROADCAST Q,,,,,,
,EN2997SE00803MN,,J-Tech,8.000,,LI2208240000009;G06D02,,1543,,Conn Circular PIN 3 POS Crimp ST Flange,,,,,,
,EN4608-004B004,,Nexans,736.000,,SA2206080000012;ATX31R,,18+,,"CABLE,2COND,22",,,,,,
,EN4608-004B004,,Nexans,63.000,,SA2511180000039;ATX31R,,,,"CABLE,2COND,22",,,,,,
,EN4608-004B006,,Nexans,11502.000,,SA2206080000011;ATX31R,,18+,,"CABLE,2COND,20",,,,,,
,EN4608-004C004,,Nexans,4459.000,,SA2206080000013;ATX31R,,18+,,"CABLE,3COND,22",,,,,,
,EP610DI-30,,Rochester Electronics Ltd,1380.000,,LI2208240000010;A02C01,,1562997,,"IC,EPLD,16-MACROCELL,30NS 24 PIN DUAL-IN",,,,,,
,EPM7160EQI100-15,,Altera,198.000,,LI2207010000051;G05D03,,,,IC SCREENED CPLD MAX 7000 2.5K,,,,,,
,EPM7160EQI100-15,,Altera,6.000,,LI2207290000060;G05D03,,N/A,,IC SCREENED CPLD MAX 7000 2.5K,,,,,,
,ER116CM9-5A,,Teledyne,43.000,,PX2312270000013;F02A02,,,,Relays,,,,,,
,ERL203R3000GKR670,,Vishay Semiconductors,1020.000,,LI2208240000011;G07C02,,N/A,,ERL203R3000GKR670,,,,,,
,ESW-132-13-G-D,,Samtec Inc,304.000,,PX2401020000185;F01C03,,,,ELEVATED SOCKETS,,,,,,
,F65550/B,,Intel Corp,140.000,,US2012170000018;G01E01,,2009/12,,F65550/B,,,,,,
,F65550/B,,Intel Corp,1800.000,,US2012170000017;A01A12,,2009/11,,F65550/B,,,,,,
,FCB-205-BZ3,,TE Connectivity Ltd,30.000,,PX2401020000186;F01C01,,,,Electromechanical Relay 28VDC 5A DPDT TH,,,,,,
,FDB045AN08A0,,Not Known Yet,442.000,,PX2401020000187;F01C02,,,,MOSFET N-Channel UltraFET,,,,,,
,FDMS86163P,,Fairchild,75.000,,PX2404100000007;BTX-B05,,,,MOSFET P-CH 100V 7.9A/50A 8PQFN,,,,,,
,FDS6898A,,Fairchild,524.000,,PX2401020000188;F01E04,,,,Mosfet,,,,,,
,FF20AM1-5.760MH,,Not Known Yet,83.000,,LI2402200000006;G08E04,,,,FF20AM1-5.760MH,,,,,,
,FHN42W,,Eaton Corp,138.000,,LI2402200000051;G05E03,,,,"Fuseholder,Ext",,,,,,
,FJ3-35,,Dfci,494.000,,LI2208240000012;G06D03,,N/A,,Stud Turnlock Fastener,,,,,,
,FM01A125V-5A,,Eaton,51.000,,US2509110000011;G03E03,,,,Fuse Miniature 5A 125V 6.35 X 6.86mm,,,,,,
,FMMT720TA,,Diodes Inc,2657.000,,PX2401020000189;F02E01,,,,GP BJTs,,,,,,
,FRJ-50R36,,Vishay Dale,5000.000,,LI2208240000013;G06E03,,N/A,,Metal Film Resistors - Through Hole 1/4w,,,,,,
,FRJ-50R36,,Vishay Dale,116.000,,LI2207010000026;G03A01,,1510,,Metal Film Resistors - Through Hole 1/4w,,,,,,
,G6K-2FDC5,,Omron Corp,191.000,,PX2401020000190;F01C03,,,,RELAYS,,,,,,
,GCM1885C1H332JA16D,,Murata Manufacturing Co Ltd,5882.000,,PX2401020000191;F02E03,,,,Ceramic Capacitors,,,,,,
,GG102A10K,,Not Known Yet,10.000,,LI2402200000010;G08E03,,,,Wirewound radial leaded precision resist,,,,,,
,HFA50PA60C,,Vishay,253.000,,LI2402200000031;G08C01,,,,RECTIFIER,,,,,,
,HI-8382CM-01,,Holt Inc,33.000,,PX2312280000101;F01C03,,,,R/T INTERFACE DRIVER,,,,,,
,HJCB20M1002JB,,State Of The Art,1420.000,,US2206030000004;G08E02,,"1945, 1931",,HJCB20M1002JB (SMI151),,,,,,
,HLS-0108-T-10,,Samtec Inc,483.000,,PX2401020000192;F01C03,,,,Screw Machine Socket Array,,,,,,
,HLS-0109-T-10,,Samtec Inc,439.000,,PX2401020000193;F01C03,,,,Transistor and IC Sockets,,,,,,
,HLS-0111-T-10,,Samtec Inc,503.000,,PX2401020000194;F01C03,,,,".100"" SCREW MACHINE SOCKET ARRAY",,,,,,
,HLS-0112-T-10,,Samtec Inc,464.000,,PX2401020000196;F01C03,,,,Screw Machine Socket Array,,,,,,
,HLS-0113-T-10,,Samtec Inc,450.000,,PX2401020000197;F01C03,,,,Screw Machine Socket Array,,,,,,
,HLS-0116-T-10,,Samtec Inc,491.000,,PX2401020000198;F01C03,,,,Screw Machine Socket Array,,,,,,
,HLS-0118-T-10,,Samtec Inc,488.000,,PX2401020000199;F01C03,,,,Screw Machine Socket Array,,,,,,
,HLS-0205-T-10,,Samtec Inc,463.000,,PX2312270000015;F02A01,,,,Transitor,,,,,,
,HSM633-40,,Connor Winfield,25.000,,PX2312270000028;F01E02,,,,"OSCILLATOR, CRYSTAL",,,,,,
,HSMBJSAC26E3,,Microsemi Corp,17660.000,,US2206030000032;G04A03,,"0851, 0914, 0835",,HSMBJSAC26E3,,,,,,
,HTSW-111-05-G-D-LL,,Samtec Inc,76.000,,LI2207010000027;G05D01,,N/A,,"High Temperature PCB Header Strips, 0.10",,,,,,
,HTSW-115-07-S-D,,Samtec Inc,102.000,,PX2312280000060;F01E02,,,,"CONNECTOR, TERMINAL STRIP",,,,,,
,IRF3703PBF,,Infineon Technologies,5367.000,,GR2207210000030;G01A01,,1449,,MOSFET 30V 1 N-CH HEXFET 2.8mOhms 209nC,,,,,,
,IRF630NPBF,,Infineon Technologies,452.000,,PX2401020000200;F01C03,,,,"Power Field-Effect Transistor, 9.3A I(D)",,,,,,
,IRFI9640G,,Siliconix,239.000,,PX2312270000005;F02A02,,,,"SEMICONDUCTOR DEVICE, POWER MOSFET, P-CH",,,,,,
,IRFP150PBF,,Vishay Semiconductors,350.000,,LI2207010000028;G01A02,,1928,,Transistor MOSFET,,,,,,
,IRFP150PBF,,Vishay Semiconductors,63.000,,LI2207010000029;G01A03,,2003,,Transistor MOSFET,,,,,,
,IRFP360,,Vishay Semiconductors,1204.000,,LI2208240000014;G01A02,,N/A,,"23 A, 400 V, 0.2 ohm, N-CHANNEL, Si, POW",,,,,,
,IRFR110PBF,,Vishay Dale,2717.000,,LI2101220000013;G07B02,,1505,,MOSFET N-Chan 100V 4.3 Amp,,,,,,
,IXFX80N50P,,IXYS Corp,2.000,,LI2302230000009;G01A02,,2,,MOSFET N-CH 500V 80A PLUS247-3,,,,,,
,JAN1N3070-1,,Microsemi Corp,188.000,,LI2103040000030;G07D04,,1627,,"SEMICON DEV,DIODE",,,,,,
,JAN1N3070-1,,Microsemi Corp,24.000,,LI2102260000016;G07D04,,,,"SEMICON DEV,DIODE",,,,,,
,JAN1N5651,,Not Known Yet,170.000,,LI2402200000059;G05D03,,,,Transient Voltage Suppressors (TVS),,,,,,
,JAN2N2323,,Microchip Technology Inc,363.000,,LI2208240000015;G06A03,,0635,,SCR 50 V Sensitive Gate Through Hole TO-,,,,,,
,JAN2N6308,,Microchip Technology Inc,107.000,,LI2402200000048;G08D02,,,,TRANS BJT SINGLE 350V 8A,,,,,,
,JANTX1N3613,,Microsemi Corp,60.000,,LI2207010000030;G05D02,,N/A,,"SEMICONDUCTOR DEVICE,DIODE",,,,,,
,JANTX1N3613,,Microsemi Corp,20.000,,LI2207290000061;G05D02,,2038,,"SEMICONDUCTOR DEVICE,DIODE",,,,,,
,JANTX1N4100-1,,Microsemi Corp,70.000,,LI2207010000031;G05D02,,1911,,"Zener Diode,7.5V V(Z),5%, 0.5W,Silicon,U",,,,,,
,JANTX1N4126UR-1,,Not Known Yet,135.000,,LI2402200000052;G05D03,,,,ZENER DIODE SINGLE  51V 500mW MELF,,,,,,
,JANTX1N4150-1,,Microsemi Corp,122.000,,LI2207010000032;G03A01,,N/A,,Diode,,,,,,
,JANTX1N4153-1,,Microsemi Corp,4901.000,,LI2207150000014;G05D02,,N/A,,"Diodes - General Purpose, Power, Switchi",,,,,,
,JANTX1N4479,,Microsemi Corp,55.000,,LI2207010000034;G07A02,,N/A,,ESD Suppressors / TVS Diodes 39V ZENER 1,,,,,,
,JANTX1N4616-1,,Microsemi Corp,79.000,,LI2207010000035;G07E02,,N/A,,ZENER DIODE 4616-1,,,,,,
,JANTX1N4624-1,,Microchip Technology Inc,30.000,,LI2207290000062;G07D02,,2007,,Zener Diodes Zener Diodes,,,,,,
,JANTX1N4625-1,,Microsemi Corp,41.000,,CL2211110000011;G08E01,,,,Zener Diodes Zener Diodes,,,,,,
,JANTX1N4625-1,,Microsemi Corp,552.000,,LI2207010000033;G02B01,,N/A,,Zener Diodes Zener Diodes,,,,,,
,JANTX1N4625-1,,Microsemi Corp,374.000,,LI2207010000036;G02B03,,N/A,,Zener Diodes Zener Diodes,,,,,,
,JANTX1N485B,,Microsemi Corp,98.000,,LI2208240000016;G08B03,,N/A,,Semiconductor Device,,,,,,
,JANTX1N4938-1,,Microsemi Corp,31.000,,LI2207290000063;G02B03,,N/A,,Diode,,,,,,
,JANTX1N4969,,Microsemi Corp,39.000,,LI2207290000064;G05D01,,1817,,Zener Diodes Zener Diodes,,,,,,
,JANTX1N4970,,Microsemi Corp,33.000,,CL2209070000015;G04A01,,1006,,33V ZENER 500W,,,,,,
,JANTX1N5418,,Sensitron Semiconductor,110.000,,LI2208240000017;G07D02,,N/A,,Rectifier Diode 1 Phase 1 Elem,,,,,,
,JANTX1N5550,,Microchip Technology Inc,82.000,,CL2211110000010;G08E01,,,,Rectifier Diode Switching 200V 5A 2000ns,,,,,,
,JANTX1N5550,,Microchip Technology Inc,27.000,,CL2207190000024;G08E01,,N/A,,Rectifier Diode Switching 200V 5A 2000ns,,,,,,
,JANTX1N5552,,Microsemi Corp,207.000,,LI2207010000037;G02B03,,2033,,Rectifier Diode Switching 600V 3A 2000ns,,,,,,
,JANTX1N5616,,Microchip Technology Inc,28.000,,LI2208010000010;G04C03,,N/A,,1N5616 Series 400 V 1 A Axial Voidless H,,,,,,
,JANTX1N5616US,,Microchip Technology Inc,760.000,,LI2402200000056;G06C03,,,,RECTIFIER SINGLE STANDARD 400V 1A MELF,,,,,,
,JANTX1N5811,,Microsemi Corp,123.000,,LI2207010000039;G02B01,,0936,,Semiconductor Device,,,,,,
,JANTX1N5814,,Microsemi Corp,107.000,,US2206030000029;G08A02,,0751,,DIODE GEN PURP 100V 20A DO203AA,,,,,,
,JANTX1N5819-1,,Microsemi Corp,14.000,,LI2208010000012;G07D02,,N/A,,"Semiconductor,Dvc,Hermetic,Dio",,,,,,
,JANTX1N6306,,Microsemi Corp,186.000,,LI2103040000020;G07C01,,1403,,Diode Switching 150V 70A 2-Pin,,,,,,
,JANTX1N6392,,Microchip Technology Inc,10.000,,LI2402200000054;G05E03,,,,RECTIFIER SINGLE SCHOTTKY 45V 60A DO-5 T,,,,,,
,JANTX1N6465,,Microsemi Corp,987.000,,LI2207010000040;G04C03,,1428,,ESD Suppressors / TVS Diodes Hi Rel TVS,,,,,,
,JANTX1N755A-1,,Microsemi Corp,35.000,,CL2207190000025;G05D04,,N/A,,"Diode, Zener, Thr, 7.5 V",,,,,,
,JANTX1N755A-1,,Microsemi Corp,110.000,,LI2209070000015;G05D04,,1203,,"Diode, Zener, Thr, 7.5 V",,,,,,
,JANTX1N829-1,,Microchip Technology Inc,96.000,,CL2211110000009;G05D01,,,,Zener Diodes OTC Temperature Compensated,,,,,,
,JANTX1N829-1,,Microchip Technology Inc,233.000,,LI2207010000041;G05D01,,1942,,Zener Diodes OTC Temperature Compensated,,,,,,
,JANTX1N829-1,,Microchip Technology Inc,14.000,,LI2208010000014;G05D01,,1942,,Zener Diodes OTC Temperature Compensated,,,,,,
,JANTX1N969B-1,,Microsemi Corp,39.000,,LI2208010000015;G02B01,,N/A,,DIODE ZENER 22V 500MW DO35,,,,,,
,JANTX2N2222A,,Microsemi Corp,140.000,,CL2209070000016;G04D02,,N/A,,Small Signal Bipolar Transisto,,,,,,
,JANTX2N2369A,,Microsemi Corp,74.000,,LI2207010000042;G05D01,,1432,,Semiconductor device,,,,,,
,JANTX2N2905A,,Microsemi Corp,60.000,,LI2207010000043;G05D01,,1344,,Bipolar Transistors - BJT BJTs,,,,,,
,JANTX2N3019,,Microsemi Corp,20.000,,LI2208010000016;G06D02,,1746,,JANTX Series 80 V 1 A NPN Through Hole L,,,,,,
,JANTX2N4150,,Microsemi Corp,11.000,,LI2208010000022;G07E02,,N/A,,Bipolar Transistors - BJT Power BJT,,,,,,
,JANTX2N4856,,Vishay Dale,360.000,,US2206020000028;G06F03,,1530,,"TRANSISTOR,SILICON,MOS FET""N"",CHANNEL,1.",,,,,,
,JANTX2N6796,,International Rectifier,13.000,,LI2208010000023;G07E02,,N/A,,"Transistor,8A I(D),100V,0.195ohm,1Elemen",,,,,,
,JANTX2N7228,,International Rectifier,74.000,,LI2209120000012;G04D03,,"1435, 1445",,MOSFET N-CH 500V 12A TO254AA,,,,,,
,JANTX2N7228,,International Rectifier,173.000,,LI2402200000041;G09A03,,,,MOSFET N-CH 500V 12A TO254AA,,,,,,
,JANTX469-3,,Microsemi Corp,12.000,,LI2210170000056;G07A03,,1623,,Single Phase Bridge,,,,,,
,JANTX4N49A,,Micropac,134.000,,CL2211170000030;G08B03,,"1306, 1323, 1308",,Transistor Output Optocouplers TO-78 OCI,,,,,,
,JANTX4N49U,,Micropac,127.000,,LI2402200000057;G05D03,,,,"COUPLER,OPTO ELECTRONIC,SOLID STATE, TRA",,,,,,
,JANTXV1N3826A,,Microsemi Corp,49.000,,LI2208010000024;G07E02,,604,,"5.1 V, 1 W, SILICON, UNIDIRECTIONAL VOLT",,,,,,
,JANTXV1N4148-1,,Microchip Technology Inc,134.000,,LI2208240000019;G07E04,,"1248, 0720, 0637",,Diode Switching 75V 0.2A 2-Pin DO-35 Bag,,,,,,
,JANTXV1N5552,,Sensitron Semiconductor,452.000,,LI2402200000064;G08C02,,,,RECTIFIER SINGLE STANDARD 600V 3A AXIAL,,,,,,
,JANTXV1N5616,,Microchip Technology Inc,32.000,,LI2208240000020;G07E04,,0728,,1N5616 Series 400 V 1 A Axial Voidless H,,,,,,
,JANTXV1N5622,,Not Known Yet,10.000,,US2505140000003;QC INSPECT,,,,"Rectifier Diode, 1 Phase, 1 Element, 1A,",,,,,,
,JANTXV1N5622,,Not Known Yet,32.000,,US2505140000007;QC INSPECT,,,,"Rectifier Diode, 1 Phase, 1 Element, 1A,",,,,,,
,JANTXV1N5654A,,Microsemi Corp,126.000,,GR2207210000031;G07D02,,N/A,,TVS DIODE 64.1VWM 103VC DO13,,,,,,
,JANTXV2N3868,,Microchip Technology Inc,23.000,,LI2208010000027;G06D04,,N/A,,Bipolar Transistors - BJT Power BJT,,,,,,
,JANTXV2N3868S,,Microchip Technology Inc,370.000,,LI2208240000022;G06D04,,N/A,,Bipolar Transistors - BJT Power BJT,,,,,,
,JD38999/20MB35HN,,Souriau,45.000,,PX2401020000201;F01C01,,,,CONNECTOR,,,,,,
,JL193BGA,,National Semiconductor,26.000,,CL2207190000027;G04D02,,0041,,Low Power Low Offset Voltage Dual Compar,,,,,,
,JM38510/05052BCA,,Texas Instruments,35.000,,CL2207190000028;G08A01,,1234,,CD4012B-MIL CMOS DUAL 4-INPUT NA,,,,,,
,JM38510/17003BCA,,Texas Instruments,13.000,,CL2207190000029;G08A01,,1020,,"Logic Gates Military 3-ch, 3-input, 3-V",,,,,,
,JM38510/30502BCA,,Texas Instruments,17.000,,LI2208010000028;G01A03,,1347,,SN54LS86A QUADRUPLE 2-INPUT EXCL,,,,,,
,JM38510/31302BCA,,Texas Instruments,64.000,,LI2207010000045;G01A03,,1511,,"Microcircuit,Digital",,,,,,
,JM38510/32503BRA,,Texas Instruments,11.000,,CL2207190000030;G08A01,,1130,,Flip Flops Octal D-Type Edge Triggered F,,,,,,
,JM38510/32503BRA,,Texas Instruments,33.000,,CL2207190000031;G08A01,,1026,,Flip Flops Octal D-Type Edge Triggered F,,,,,,
,JM38510/55501BZA,,Aeroflex Metelics,40.000,,LI2207150000015;G04E01,,1145,,Integrated Circuits (ICs) PGA84,,,,,,
,JM38510/65402BEA,,Texas Instruments,2.000,,PX2312280000092;F01E03,,,,8-BIT,,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,340.000,,US2012180000041;G01E04,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,84.000,,US2012290000005;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,30.000,,US2012290000004;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,199.000,,US2012290000003;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,113.000,,US2012290000002;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,115.000,,US2012290000001;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,58.000,,US2012180000046;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,93.000,,US2012180000044;G01E04,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,420.000,,US2012180000043;G01E04,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,11.000,,US2012180000042;G01E04,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,360.000,,US2012180000040;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,94.000,,US2012180000045;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,1920.000,,US2012180000038;G01E02,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,11.000,,US2012290000010;G01E04,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,3.000,,US2012290000011;G01E04,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,48.000,,US2012290000014;G01E02,,2009/25,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
,K9F2G08U0A-PCB0000,,Samsung Semiconductor Inc,2.000,,US2012290000016;G01E02,,2009/19,,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",,,,,,
