Item,ItemDescription,Name,Lot Quantity,Date Code,Lot Unit Cost,Currency,Warehouse Name,Location
IRF8707TRPBF,XSTR FET 1 GATE MOSFET N-CHANN,Infineon,1500.000,,0.19000,USD,Astute Electronics Inc,QC INSPECT
IRF9Z34SPBF,XSTR P-MOSFET D2PAK,Vishay Intertechnology Inc,497.000,,0.00000,,Astute Electronics Inc. - HK Excess,HK-EXCESS04
IRFB4321PBF,MOSFET N-CH 150V 85A TO220AB,Infineon,3492.000,,0.00000,USD,Astute Electronics Inc. - LAM Consignment,QC INSPECT
IRFB4710PBF,"N-Channel 100 V 75A (Tc) 3.8W (Ta), 200W",Infineon Technologies,1639.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,SLS02
IRFB4710PBF,"N-Channel 100 V 75A (Tc) 3.8W (Ta), 200W",Infineon Technologies,584.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,SLS02
IRFE130,"TRANSISTOR, MOSFET, N-CHANNEL, PIND",Infineon Technologies,39.000,,28.00000,USD,Astute Electronics Inc.,QC INSPECT
IRFI9640G,"SEMICONDUCTOR DEVICE, POWER MOSFET, P-CH",Siliconix,239.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F02A02
IRFL4105TRPBF,MOSFET N-CH 55V 3.7A SOT223,Infineon Technologies,2500.000,1801,0.00000,,Astute Electronics TAX Excess/Consignment,G01C03
IRFP150PBF,Transistor MOSFET,Vishay Semiconductors,350.000,1928,0.00000,,Astute Electronics GEA Excess/Consignment,G01A02
IRFP150PBF,Transistor MOSFET,Vishay Semiconductors,63.000,2003,0.00000,,Astute Electronics GEA Excess/Consignment,G01A03
IRFP360,"23 A, 400 V, 0.2 ohm, N-CHANNEL, Si, POW",Vishay Semiconductors,1204.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G01A02
IRFP450PBF,MOSFET N-CH 500V 14A TO247AC,Infineon Technologies,1730.000,"1833, 1839, 1837",0.00000,,Astute Electronics TAX Excess/Consignment,A01B01
IRFP450PBF,MOSFET N-CH 500V 14A TO247AC,Infineon Technologies,43.000,n/a,0.00000,,Astute Electronics TAX Excess/Consignment,A01B01
IRFR110PBF,MOSFET N-Chan 100V 4.3 Amp,Vishay Dale,2717.000,1505,0.00000,,Astute Electronics GEA Excess/Consignment,G07B02
IRFR3710ZTRPBF,"TRANSISTOR FET, N-CHANNEL, TO-252AA",International Rectifier,2000.000,2310,0.00000,USD,Astute Electronics Inc. LAM STL,LAM13.8.4
IRFS23N15DPBF,"MOSFET, N-CH, 150V, 23A, TO-263AB",Infineon Technologies,303.000,,0.00000,,Astute Electronics Inc. ATX Excess,A02B01
IRLML2502TRPBF,Fet Irlml2502Trpbf/Sot-23,Vishay Intertechnology Inc,2975.000,,0.00000,,Astute Electronics Inc. - HK Excess,HK-EXCESS04
IRLML2502TRPBF,Fet Irlml2502Trpbf/Sot-23,Vishay Intertechnology Inc,24.000,,0.00000,,Astute Electronics Inc. - HK Excess,HK-EXCESS04
IS25LP032D-JBLE-TR,IC MEM FLASH NOR 32MB 4MX8 133MHZ SPI I/,Issi,1000.000,2245,0.18020,USD,Astute Electronics Inc,HK-B04
IS41C16100C-50TLI,IC DRAM 16MBIT PAR 50TSOP II,Issi,117.000,"1707 (43 pieces), 1738 (74 pieces)",0.00000,,Astute Electronics Inc. ATX Excess,G02D02
IS41C16105-50K,IS41C16105-50K,Not Known Yet,182.000,,0.00000,USD,Astute Electronics Inc. - HK Excess,HK-EXCESS04
IS42S32400F-7TLI,IC SDRAM 128MBIT TSOP86 I,Integrated Silicon Solution Inc,108.000,1720,0.00000,,Astute Electronics Inc. ATX Excess,G02D01
IS43TR16128B-15HBLI,IC 2GB 128MX16 DDR3 SDRAM ISSI,Issi,202.000,,2.00000,USD,Astute Electronics Inc.,Q3
IS61C1024AL-12KLI-TR Service,Testing for IS61C1024AL-12KLI-TR,Charge,32.000,,2.25000,USD,Astute Electronics Inc.,QC INSPECT
IS61WV25616BLL-10BLI,IS61WV25616BLL-10BLI,Integrated Circuit Systems Inc,712.000,1807,0.00000,,Astute Electronics Inc. ATX Excess,G01E01
ISC012N04LM6ATMA1,"XSTR,SMD,FIELD EFT,N-CH,40V,238A",Infineon Technologies,72.000,Inconclusive,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.13.6
ISL55002IBZ-T7,"OPAMP, 200MHZ, -40 TO 85DEG C",Renesas Electronics Corp,1860.000,"2509,2515",4.10000,USD,Astute Electronics Inc,HK-B04
ISL81601FRZ-T,SWITCH SYNCHRONOUS BUCK BOOST,Intersil Corp,5998.000,2524,0.96000,USD,Astute Electronics Inc,1018
ISL81601FRZ-T,SWITCH SYNCHRONOUS BUCK BOOST,Intersil Corp,6000.000,2524,0.96000,USD,Astute Electronics Inc,1018
ISL84051IAZ,IC MUX/DEMUX 8X1 16QSOP,Intersil Corp,704.000,,0.00000,USD,Astute Electronics Inc. - Stevenage,QCH210
ISO 14581 M6X12,HEXALOBULAR CSK FLAT HEAD SCREW,Min Hwei Enterprise,250.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,OSQ
ISO 14581 M6X12,HEXALOBULAR CSK FLAT HEAD SCREW,Min Hwei Enterprise,250.000,,0.00000,,Astute Electronics Inc.,F04C01
ISO1050DUBR,IC TRANSCEIVER HALF 1/1 8SOP,Texas Instruments,1400.000,2540,0.21800,USD,Astute Electronics Inc,HK-E01
ISO7221CDR,DGTL ISO 2500VRMS 2CH GP 8SOIC,Texas Instruments,7500.000,"2431, 2433",0.44000,USD,Astute Electronics Inc,HK-D05
ISPLSI1016-60LJ,"SICS,ISPLSI1016-60LJ,CPLD,NP 3/12/21",Lattice Semiconductor Corp,32.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G01A01
IXFX80N50P,MOSFET N-CH 500V 80A PLUS247-3,IXYS Corp,2.000,2,0.00000,,Astute Electronics GEA Excess/Consignment,G01A02
IXGM30N60A,IXGM30N60A,IXYS Corp,5.000,,0.00000,,Astute Electronics Inc. ATX Excess,G06C02
IXTA80N075L2,Tstor NMFET 75V 80A TO-263AA,IXYS Corp,60.000,2533,8.75020,USD,Astute Electronics Inc. LAM 3PL,LAMTB.9.3
IXTT120N15P,"XSTR,SMD,MOSFET,N-CH,150V,120A,TO-268",Littlefuse Inc,100.000,2408,6.11000,USD,Astute Electronics Inc. LAM 3PL,LAMTB.5.5
IXTT220N20X4HV,"XSTR,SMD,FIELD EFT,N-CH,200V,TO-268HV",IXYS Corp,210.000,2346,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTB.7.9
JAN1N3070-1,"SEMICON DEV,DIODE",Microsemi Corp,188.000,1627,0.00000,,Astute Electronics GEA Excess/Consignment,G07D04
JAN1N3070-1,"SEMICON DEV,DIODE",Microsemi Corp,24.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G07D04
JAN1N5651,Transient Voltage Suppressors (TVS),Not Known Yet,170.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G05D03
JAN2N2323,SCR 50 V Sensitive Gate Through Hole TO-,Microchip Technology Inc,363.000,0635,0.00000,,Astute Electronics GEA Excess/Consignment,G06A03
JAN2N6308,TRANS BJT SINGLE 350V 8A,Microchip Technology Inc,107.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08D02
JANTX1N3613,"SEMICONDUCTOR DEVICE,DIODE",Microsemi Corp,60.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G05D02
JANTX1N3613,"SEMICONDUCTOR DEVICE,DIODE",Microsemi Corp,20.000,2038,0.00000,,Astute Electronics GEA Excess/Consignment,G05D02
JANTX1N4100-1,"Zener Diode,7.5V V(Z),5%, 0.5W,Silicon,U",Microsemi Corp,70.000,1911,0.00000,,Astute Electronics GEA Excess/Consignment,G05D02
JANTX1N4126UR-1,ZENER DIODE SINGLE  51V 500mW MELF,Not Known Yet,135.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G05D03
JANTX1N4150-1,Diode,Microsemi Corp,122.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G03A01
JANTX1N4153-1,"Diodes - General Purpose, Power, Switchi",Microsemi Corp,4901.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G05D02
JANTX1N4479,ESD Suppressors / TVS Diodes 39V ZENER 1,Microsemi Corp,55.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07A02
JANTX1N4616-1,ZENER DIODE 4616-1,Microsemi Corp,79.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
JANTX1N4624-1,Zener Diodes Zener Diodes,Microchip Technology Inc,30.000,2007,0.00000,,Astute Electronics GEA Excess/Consignment,G07D02
JANTX1N4625-1,Zener Diodes Zener Diodes,Microsemi Corp,41.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08E01
JANTX1N4625-1,Zener Diodes Zener Diodes,Microsemi Corp,552.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02B01
JANTX1N4625-1,Zener Diodes Zener Diodes,Microsemi Corp,374.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
JANTX1N485B,Semiconductor Device,Microsemi Corp,98.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08B03
JANTX1N4938-1,Diode,Microsemi Corp,31.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
JANTX1N4969,Zener Diodes Zener Diodes,Microsemi Corp,39.000,1817,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
JANTX1N4970,33V ZENER 500W,Microsemi Corp,33.000,1006,0.00000,,Astute Electronics GEA Excess/Consignment,G04A01
JANTX1N5418,Rectifier Diode 1 Phase 1 Elem,Sensitron Semiconductor,110.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07D02
JANTX1N5550,Rectifier Diode Switching 200V 5A 2000ns,Microchip Technology Inc,82.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08E01
JANTX1N5550,Rectifier Diode Switching 200V 5A 2000ns,Microchip Technology Inc,27.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G08E01
JANTX1N5552,Rectifier Diode Switching 600V 3A 2000ns,Microsemi Corp,207.000,2033,0.00000,,Astute Electronics GEA Excess/Consignment,G02B03
JANTX1N5616,1N5616 Series 400 V 1 A Axial Voidless H,Microchip Technology Inc,28.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G04C03
JANTX1N5616US,RECTIFIER SINGLE STANDARD 400V 1A MELF,Microchip Technology Inc,760.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G06C03
JANTX1N5617,Semiconductor Device,Microsemi Corp,50.000,,0.00000,,Astute Electronics Inc. ATX Excess,G07D01
JANTX1N5619US,Rectifier Diode Switching 600V 1A 250ns,Sensitron Semiconductor,213.000,,0.00000,USD,Astute Electronics Inc. ATX Excess,G07E01
JANTX1N5622,"Diode, Switching",Microsemi Corp,139.000,"1531,1803",0.00000,,Astute Electronics Inc. ATX Excess,G06D02
JANTX1N5811,Semiconductor Device,Microsemi Corp,123.000,0936,0.00000,,Astute Electronics GEA Excess/Consignment,G02B01
JANTX1N5814,DIODE GEN PURP 100V 20A DO203AA,Microsemi Corp,107.000,0751,0.00000,,Astute Electronics GEA Excess/Consignment,G08A02
JANTX1N5819-1,"Semiconductor,Dvc,Hermetic,Dio",Microsemi Corp,399.000,L1738CDWR,0.00000,,Astute Electronics Inc. ATX Excess,G09A03
JANTX1N5819-1,"Semiconductor,Dvc,Hermetic,Dio",Microsemi Corp,14.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07D02
JANTX1N6155A,TVS DIODE 27.4VWM 49.9VC SQ-MELF,Micross,100.000,,17.07000,USD,Astute Electronics Inc.,SLS04
JANTX1N6155A,TVS DIODE 27.4VWM 49.9VC SQ-MELF,Micross,50.000,,17.07000,USD,Astute Electronics Inc.,SLS04
JANTX1N6306,Diode Switching 150V 70A 2-Pin,Microsemi Corp,186.000,1403,0.00000,,Astute Electronics GEA Excess/Consignment,G07C01
JANTX1N6392,RECTIFIER SINGLE SCHOTTKY 45V 60A DO-5 T,Microchip Technology Inc,10.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G05E03
JANTX1N6465,ESD Suppressors / TVS Diodes Hi Rel TVS,Microsemi Corp,987.000,1428,0.00000,,Astute Electronics GEA Excess/Consignment,G04C03
JANTX1N755A-1,"Diode, Zener, Thr, 7.5 V",Microsemi Corp,35.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G05D04
JANTX1N755A-1,"Diode, Zener, Thr, 7.5 V",Microsemi Corp,110.000,1203,0.00000,,Astute Electronics GEA Excess/Consignment,G05D04
JANTX1N829-1,Zener Diodes OTC Temperature Compensated,Microchip Technology Inc,96.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
JANTX1N829-1,Zener Diodes OTC Temperature Compensated,Microchip Technology Inc,233.000,1942,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
JANTX1N829-1,Zener Diodes OTC Temperature Compensated,Microchip Technology Inc,14.000,1942,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
JANTX1N965BUR-1,Zener Diode Single 15V 5% 16Ohm 500mW 2-,Microsemi Corp,102.000,1021,0.00000,,Astute Electronics Inc. ATX Excess,G07D04
JANTX1N969B-1,DIODE ZENER 22V 500MW DO35,Microsemi Corp,39.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G02B01
JANTX2N2222A,Small Signal Bipolar Transisto,Microsemi Corp,140.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G04D02
JANTX2N2369A,Semiconductor device,Microsemi Corp,74.000,1432,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
JANTX2N2905A,Bipolar Transistors - BJT BJTs,Microsemi Corp,60.000,1344,0.00000,,Astute Electronics GEA Excess/Consignment,G05D01
JANTX2N3019,JANTX Series 80 V 1 A NPN Through Hole L,Microsemi Corp,20.000,1746,0.00000,,Astute Electronics GEA Excess/Consignment,G06D02
JANTX2N4150,Bipolar Transistors - BJT Power BJT,Microsemi Corp,11.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
JANTX2N4856,"TRANSISTOR,SILICON,MOS FET""N"",CHANNEL,1.",Vishay Dale,360.000,1530,0.00000,,Astute Electronics GEA Excess/Consignment,G06F03
JANTX2N6796,"Transistor,8A I(D),100V,0.195ohm,1Elemen",International Rectifier,13.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
JANTX2N7228,MOSFET N-CH 500V 12A TO254AA,International Rectifier,74.000,"1435, 1445",0.00000,,Astute Electronics GEA Excess/Consignment,G04D03
JANTX2N7228,MOSFET N-CH 500V 12A TO254AA,International Rectifier,173.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G09A03
JANTX469-3,Single Phase Bridge,Microsemi Corp,12.000,1623,0.00000,,Astute Electronics GEA Excess/Consignment,G07A03
JANTX4N49A,Transistor Output Optocouplers TO-78 OCI,Micropac,134.000,"1306, 1323, 1308",0.00000,,Astute Electronics GEA Excess/Consignment,G08B03
JANTX4N49U,"COUPLER,OPTO ELECTRONIC,SOLID STATE, TRA",Micropac,127.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G05D03
JANTXV1N3826A,"5.1 V, 1 W, SILICON, UNIDIRECTIONAL VOLT",Microsemi Corp,49.000,604,0.00000,,Astute Electronics GEA Excess/Consignment,G07E02
JANTXV1N4148-1,Diode Switching 75V 0.2A 2-Pin DO-35 Bag,Microchip Technology Inc,134.000,"1248, 0720, 0637",0.00000,,Astute Electronics GEA Excess/Consignment,G07E04
JANTXV1N5552,RECTIFIER SINGLE STANDARD 600V 3A AXIAL,Sensitron Semiconductor,452.000,,0.00000,,Astute Electronics GEA Excess/Consignment,G08C02
JANTXV1N5616,1N5616 Series 400 V 1 A Axial Voidless H,Microchip Technology Inc,32.000,0728,0.00000,,Astute Electronics GEA Excess/Consignment,G07E04
JANTXV1N5622,"Rectifier Diode, 1 Phase, 1 Element, 1A,",Not Known Yet,10.000,,0.00000,,Astute Electronics GEA Excess/Consignment,QC INSPECT
JANTXV1N5622,"Rectifier Diode, 1 Phase, 1 Element, 1A,",Not Known Yet,32.000,,0.00000,,Astute Electronics GEA Excess/Consignment,QC INSPECT
JANTXV1N5654A,TVS DIODE 64.1VWM 103VC DO13,Microsemi Corp,126.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G07D02
JANTXV2N2222A,Semiconductor Device,Microsemi Corp,13.000,1650,0.00000,,Astute Electronics Inc. ATX Excess,G07C02
JANTXV2N3868,Bipolar Transistors - BJT Power BJT,Microchip Technology Inc,23.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06D04
JANTXV2N3868S,Bipolar Transistors - BJT Power BJT,Microchip Technology Inc,370.000,N/A,0.00000,,Astute Electronics GEA Excess/Consignment,G06D04
JD38999/20MB35HN,CONNECTOR,Souriau,45.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01C01
JL193BGA,Low Power Low Offset Voltage Dual Compar,National Semiconductor,26.000,0041,0.00000,,Astute Electronics GEA Excess/Consignment,G04D02
JM38510/05052BCA,CD4012B-MIL CMOS DUAL 4-INPUT NA,Texas Instruments,35.000,1234,0.00000,,Astute Electronics GEA Excess/Consignment,G08A01
JM38510/17003BCA,"Logic Gates Military 3-ch, 3-input, 3-V",Texas Instruments,13.000,1020,0.00000,,Astute Electronics GEA Excess/Consignment,G08A01
JM38510/30502BCA,SN54LS86A QUADRUPLE 2-INPUT EXCL,Texas Instruments,17.000,1347,0.00000,,Astute Electronics GEA Excess/Consignment,G01A03
JM38510/31302BCA,"Microcircuit,Digital",Texas Instruments,64.000,1511,0.00000,,Astute Electronics GEA Excess/Consignment,G01A03
JM38510/32202BEA,"MICROCIRCUIT,DGTL,ML,LSTTL,BFR/DRVR TS",Fairchild,24.000,,4.50000,USD,Astute Electronics Inc.,Q12
JM38510/32202BEA,"MICROCIRCUIT,DGTL,ML,LSTTL,BFR/DRVR TS",Fairchild,15.000,,67.83333,,Astute Electronics Inc.,Q6
JM38510/32503BRA,Flip Flops Octal D-Type Edge Triggered F,Texas Instruments,11.000,1130,0.00000,,Astute Electronics GEA Excess/Consignment,G08A01
JM38510/32503BRA,Flip Flops Octal D-Type Edge Triggered F,Texas Instruments,33.000,1026,0.00000,,Astute Electronics GEA Excess/Consignment,G08A01
JM38510/38303BRA,TRANSISTOR HEXFET IRF1740G,Texas Instruments,15.000,,0.00000,,Astute Electronics Inc. ATX Excess,G07C01
JM38510/55501BZA,Integrated Circuits (ICs) PGA84,Aeroflex Metelics,40.000,1145,0.00000,,Astute Electronics GEA Excess/Consignment,G04E01
JM38510/65402BEA,8-BIT,Texas Instruments,2.000,,0.00000,,Astute Electronics GEA Excess/Consignment,F01E03
JSX-1055,"CONN,DSUB,JCK SCRW,HEX,.216,ROHS","Kycon, Inc.",1000.000,2135,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.7.2
JSX-1055-5.9,"CONN,DSUB,JCK SCRW,HEX,.217","Kycon, Inc.",475.000,2202,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.7.1
JTXM19500/469-01,Diode Rectifier Bridge Single 200V 10A 4,Microsemi Corp,3.000,,0.00000,,Astute Electronics Inc.,F04C01
JW050A8,SEMICONDUCTOR DEVICE,,1.000,,0.00000,,Astute Electronics Inc. ATX Excess,G07A02
JW1FSN-DC24V,"RLY,PWR,SPDT,24V,10A,SEALED,AG-NI,THT",Panasonic,84.000,2419,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.7.14
K202XHT-E9P-N,"CONN,SMD,D-SUB,PLUG,9POSN,RTANG,AU FLASH","Kycon, Inc.",26.000,2311,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTB.5.6
K42X-E9S/P-A4N,"CONN,DSUB,DUAL PORT,9P/9P,F/M,ROHS","Kycon, Inc.",270.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.1.5
K42XHT-C37S/S-A4N,"CONN,DSUB,F-F,37PIN,30V,2A,HTM,DUAL PORT","Kycon, Inc.",1005.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.6.1
K4S641632N-LC75,"IC, MEMORY, SDRAM, 64MB, 125MHZ, IBMN364",Samsung,267.000,,0.85000,USD,Astute Electronics Inc.,QC INSPECT
K66X-B44P-N,"CONN,HD,D-SUB,RT ANGL,MALE,44 PIN,ROHS","Kycon, Inc.",9.000,2217,6.72000,USD,Astute Electronics Inc. LAM 3PL,LAMTB.4.1
K66X-B44P-N,"CONN,HD,D-SUB,RT ANGL,MALE,44 PIN,ROHS","Kycon, Inc.",39.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLKB.5.6
K66X-B44S-N,"CONN,RCPT,HD D-SUB, RA, FEMALE,ROHS,44P","Kycon, Inc.",36.000,,6.39020,USD,Astute Electronics Inc. LAM 3PL,LAMTY.2.4
K7910AT-0103,"Header, Straight Type, Color: Black, No",Nippon,22905.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,ATX22L
K7910AT-0104,"Header, Straight Type, Color: Black; tap",Nippon,5000.000,N/A,0.00000,,Astute Electronics TAX Excess/Consignment,ATX32L
K81C335,"RLY,SPDT,10KV,5A, 26.5V, PCB",Tyco,47.000,"2245, 2305, 2318",0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLKB.1.1
K85-X-BD-25S-K,"Conn, D-Sub, 25 Pin,Female, 172-E25-213R",Kycon,35.000,2524,0.00000,USD,Astute Electronics Inc. - HK Excess,HK-EXCESS05
K86X-BD-44S-BR,"CONN,RCPT,HIGH DENSITY DSUB,44 ROHS","Kycon, Inc.",8.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.1.4
K86X-BD-44S-BR,"CONN,RCPT,HIGH DENSITY DSUB,44 ROHS","Kycon, Inc.",197.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.1.4
K86X-BD-44S-BR,"CONN,RCPT,HIGH DENSITY DSUB,44 ROHS","Kycon, Inc.",691.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMSHELF.1.4
K86X-BD-44S-BR,"CONN,RCPT,HIGH DENSITY DSUB,44 ROHS","Kycon, Inc.",2.000,2307,0.00000,USD,Astute Electronics Inc. LAM STL,LAMBLK.4.15
K86X-ED-15P-BR,"CONN,PIN,15P,DSUB,HD,VERT,ROHS","Kycon, Inc.",31.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.5.5
K86X-ED-15P-BR,"CONN,PIN,15P,DSUB,HD,VERT,ROHS","Kycon, Inc.",417.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.5.5
K86X-ED-15P-BR,"CONN,PIN,15P,DSUB,HD,VERT,ROHS","Kycon, Inc.",336.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.5.5
K86X-ED-15P-BR,"CONN,PIN,15P,DSUB,HD,VERT,ROHS","Kycon, Inc.",221.000,,0.00000,USD,Astute Electronics Inc. LAM STL,LAMTY.5.5
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,340.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,84.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,30.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,199.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,113.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,115.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,58.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,93.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,420.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,11.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,360.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,94.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,1920.000,2009/25,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,11.000,2009/25,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,3.000,2009/25,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,48.000,2009/25,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,2.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,3840.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E03
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,297.000,2009/25,0.00000,,Astute Electronics GEA Excess/Consignment,G01E04
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,960.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,1920.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G01E02
K9F2G08U0A-PCB0000,"12 X 17 MM, 1 MM PITCH, LEAD FREE, ULGA-",Samsung Semiconductor Inc,655.000,2009/19,0.00000,,Astute Electronics GEA Excess/Consignment,G04D01
