Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,043801.5WR,,Littelfuse Inc,24000,,US2601230000009;HK-C05,,"2540, 2543",,FUSE BRD MT 1.5A 32VAC 63VDC,,,,0.022,,
,0734151004,,Molex LLC,5600,,US2503050000025;HK-F01,,2506,,"Conn,RF RA SMA MMCX",,,,1.57,,
,1.5TB-USD-HIGH ENDURANCE-FS,,Phison,2,,US2408280000049;RMA,,,,1.5TB-USD-HIGH ENDURANCE-FS,,,,133,,
,1.5TB-USD-HIGH ENDURANCE-FS,,Phison,176,,US2506110000009;HK-C01,,,,1.5TB-USD-HIGH ENDURANCE-FS,,,,99,,
,1.5TB-USD-HIGH ENDURANCE-FS,,Phison,860,,US2509190000001;HK-E03,,NA,,1.5TB-USD-HIGH ENDURANCE-FS,,,,103,,
,10AX090H4F34E3SG,,Intel Corp,59,,US2601180000026;HK-F02,,2419,,IC FPGA 10AX090 FBGA1152 R,,,,365,,
,10CL040YF484C8G,,Intel Corp,239,,US2506030000006;HK-E02,,2507,,IC PROG CYCLONE 10LP FPGA484 R,,,,22.8,,
,1-179960-2,,TE Connectivity Ltd,539,,US2510130000035;HK-I01,,2344,,CON-6P-M-ST-10.16mm-HDR,,,,3.1763,,
,1206L050/15YR,,Littelfuse Inc,52000,,US2601120000022;HK-F01,,2533,,FUS PTC RST 15V 0.5A 1206 SMD,,,,0.03,,
,121-14204-01-260,,Winchester Interconnect,4719,,US2602110000006;QC INSPECT,,,,"TERM,PCB,PWR,W-INSULATOR,6-32,10P ROHS",,,,5.5,,
,178.6165.0001,,Littlefuse Inc,2000,,US2502250000009;HK-B01,,2503,,"Blade Fuse Holder,80V",,,,0.75,,
,20685-001-XTD,,Onsemi,573,,US2502050000007;HK-HOLDLOT,,,,20685-001-XTD,,,,,,
,2171790001,,Molex LLC,10800,,US2512170000042;HK-I01,,2538,,"USB CONN, 2.0 TYPE C, RCPT, 16POS, SMT",,,,0.2,,
,25PK470MEFC8X11.5,,Rubycon,2000,,US2412090000005;HK-A03,,,,"CAP, 470F, 25V, 20%",,,,0.0339,,
,2SA1492,,Inchange Semiconductor,240,,US2602050000036;HK-B04,,,,TRANS PNP 180V 15A TO3P,,,,1.08,,
,2SA1837,,Inchange Semiconductor,2000,,US2511030000061;HK-D03,,2541,,TRANS PNP 230V 1A TO220NIS,,,,0.25,,
,2SC3856-P,,Inchange Semiconductor,4800,,US2602090000043;HK-I01,,2606,,TRANS NPN 180V 15A TO3P,,,,0.9,,
,45MQ15B,,ECO Frequency Technology,2000,,US2602270000008;HK-B03,,2608,,"FLTR,XTAL,45MHz",,,,2.25,,
,45MQ15B,,ECO Frequency Technology,1000,,US2602270000009;HK-B03,,2608,,"FLTR,XTAL,45MHz",,,,2.25,,
,45MQ15B,,ECO Frequency Technology,4000,,US2511210000016;HK-A05,,2546,,"FLTR,XTAL,45MHz",,,,2.25,,
,45MQ15B,,ECO Frequency Technology,5000,,US2602270000010;HK-B03,,2608,,"FLTR,XTAL,45MHz",,,,2.25,,
,5CSXFC5D6F31I7N,,Intel Corp,3276,,US2602270000004;HK-PALLET8,,"2301,2307,2313,2319",,IC SOC CORTEX-A9 800MHZ 896FBGA,,,,48.23,,
,5CSXFC6C6U23I7N,,Altera,61,,US2506200000002;HK-G03,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,77.48508,,
,5CSXFC6C6U23I7N,,Altera,135,,US2506040000012;HK-D01,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,44.33333,,
,5CSXFC6C6U23I7N,,Altera,1660,,US2507070000004;HK-G04,,2443,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,36.11979,,
,5CSXFC6C6U23I7N,,Altera,34,,US2506220000002;HK-G03,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,80.34648,,
,5CSXFC6C6U23I7N,,Altera,300,,US2505070000006;HK-D01,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,35,,
,5CSXFC6C6U23I7N,,Altera,60,,US2505070000005;HK-D01,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,35,,
,5CSXFC6C6U23I7N,,Altera,120,,US2505070000004;HK-D01,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,35,,
,5CSXFC6C6U23I7N,,Altera,180,,US2503310000031;HK-D01,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,35,,
,5CSXFC6C6U23I7N,,Altera,150,,US2503310000030;HK-D01,,,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,35,,
,5CSXFC6C6U23I7N,,Altera,350,,US2502260000015;HK-H02,,2443,,BGA FPGA CYCLONE-V 110KLE 6XVR 100C FBGA,,,,36.5625,,
,"74HC541PW,118",,Nexperia,2500,,US2512100000031;HK-A02,,,,"IC,BUFFER,NON-INVERT,6V,20TSSOP",,,,0.12,,
,80HCPS1616CHMGI,,Renesas Electronics Corp,60,,US2601190000221;HK-E02,,2209,,IC SERIAL IO SW 16PORT 16LANE,,,,95,,
,80HCPS1616CHMGI,,Renesas Electronics Corp,60,,US2601190000222;HK-E02,,2209,,IC SERIAL IO SW 16PORT 16LANE,,,,95,,
,88E1510A0NNB2I000,,Marvell Semiconductor Inc,255,,US2501200000002;HK-G02,,2241,,IC TXRX FULL/HALF 4/4 48QFN,,,,9.78482,,
,88E1512-A0-NNP2I000,,Marvell Semiconductor Inc,2599,,US2509100000002;HK-G02,,2252,,IC XCVR 88E15 ALASKA SINGLE GI,,,,4.88,,
,88E1512-A0-NNP2I000,,Marvell Semiconductor Inc,2599,,US2602150000012;HK-C02,,2524,,IC XCVR 88E15 ALASKA SINGLE GI,,,,5.17,,
,900-2G133-0010-000,,Nvidia,20,,US2602190000039;TRANSIT,,,,900-2G133-0010-000,,,,6800,,
,A3P060-VQG100,,MicroChip,211,,US2512180000010;HK-H04,,2316,,IC FPGA 71 I/O 100VQFP,,,,5.62,,
,ABCU-5741ARZ-D,,ATGBICS,50,,US2509170000006;HK-C02,,2536,,Compatible SFP 1G,,,,28,,
,ABCU-5741ARZ-D,,ATGBICS,150,,US2512230000024;HK-E02,,2501+,,Compatible SFP 1G,,,,28,,
,AD5160BRJZ10-RL7,,ADI,6000,,US2601250000002;HK-C05,,2549,,IC DGT POT 10KOHM 256TAP SOT23-8,,,,0.68,,
,AD5308ARUZ-REEL7,,Analog Devices Inc,1000,,US2509080000029;HK-C03,,2527,,IC DAC 8BIT V-OUT 16TSSOP,,,,2.46,,
,AD5420AREZ-REEL7,,Analog Devices Inc,1999,,US2512310000007;QC INSPECT,,2542/2543/2546,,IC DAC 16BIT A-OUT 24TSSOP,,,,5.05,,
,AD5420AREZ-REEL7,,Analog Devices Inc,2000,,US2512310000008;QC INSPECT,,2542/2543/2546,,IC DAC 16BIT A-OUT 24TSSOP,,,,5.05,,
,AD5592RBCPZ-1-RL7,,Hittite,3000,,US2601300000002;HK-E03,,2530/2546,,IC ADC/DAC 12BIT 400K 16LFCSP,,,,3.99,,
,AD5752RBREZ,,Analog Devices Inc,310,,US2509250000021;HK-B04,,2532,,IC DAC 16BIT V-OUT 24TSSOP,,,,10.5,,
,AD5752RBREZ,,Analog Devices Inc,310,,US2509250000020;HK-B04,,2532,,IC DAC 16BIT V-OUT 24TSSOP,,,,10.5,,
,AD5791BRUZ,,Analog Devices Inc,60,,US2509220000012;HK-B05,,2521,,IC AD5791BRUZ 20-BIT D2A CONV TSSOP20(C,,,,62.41,,
,AD7606BSTZ-RL,,ADI,160,,US2602270000002;QC INSPECT,,,,IC DAS/ADC 16BIT 200K 64LQFP,,,,10.8,,
,AD7626BCPZ,,Analog Devices Inc,490,,US2510100000009;HK-F03,,2530,,IC ADC 16BIT SAR 32LFCSP,,,,26,,
,AD7799BRUZ-REEL,,Analog Devices Inc,5000,,US2601230000010;QC INSPECT,,,,IC ADC 24BIT SIGMA-DELTA 16TSSOP,,,,2.68,,
,AD7799BRUZ-REEL,,Analog Devices Inc,5000,,US2601230000011;QC INSPECT,,,,IC ADC 24BIT SIGMA-DELTA 16TSSOP,,,,2.68,,
,AD7799BRUZ-REEL,,Analog Devices Inc,5000,,US2601230000012;QC INSPECT,,,,IC ADC 24BIT SIGMA-DELTA 16TSSOP,,,,2.68,,
,AD7980ARMZRL7,,Analog Devices Inc,1000,,US2602020000005;HK-B04,,,,IC ADC 16BIT SAR 10MSOP,,,,6.27,,
,AD7980ARMZRL7,,Analog Devices Inc,1000,,US2602270000003;HK-A04,,2547,,IC ADC 16BIT SAR 10MSOP,,,,6.38,,
,AD7980ARMZRL7,,Analog Devices Inc,1000,,US2512080000063;HK-E02,,2521,,IC ADC 16BIT SAR 10MSOP,,,,5.72,,
,AD8011ARZ-REEL,,"Analog Devices, Inc.",3000,,US2603020000006;QC INSPECT,,,,IC OP AMP AD8011AR RY,,,,1.95,,
,AD8314ACPZ-RL7,,Analog Devices Inc,3000,,US2511130000009;HK-D04,,2522,,IC RF DETECT 100MHZ-2.7GHZ 8CSP,,,,1.395,,
,AD8362ARUZ-REEL7,,ADI,3000,,US2512150000029;HK-C04,,,,IC RF POWER DETECTOR TSSO16,,,,4,,
,AD8362ARUZ-REEL7,,ADI,2000,,US2512150000030;HK-C04,,,,IC RF POWER DETECTOR TSSO16,,,,4,,
,AD8362ARUZ-REEL7,,ADI,999,,US2512150000031;HK-C04,,,,IC RF POWER DETECTOR TSSO16,,,,4,,
,ADA4932-2YCPZ-R7,,Analog Devices Inc,1500,,US2601020000001;HK-C01,,2516,,SP Amp DIFF AMP Dual ±5.5V/11V 24-Pin LF,,,,4.65,,
,ADA4932-2YCPZ-R7,,Analog Devices Inc,2000,,US2601020000007;HK-C01,,2516,,SP Amp DIFF AMP Dual ±5.5V/11V 24-Pin LF,,,,4.65,,
,ADA4932-2YCPZ-R7,,Analog Devices Inc,2000,,US2601020000008;HK-C01,,2516,,SP Amp DIFF AMP Dual ±5.5V/11V 24-Pin LF,,,,4.65,,
,ADM2582EBRWZ-REEL7,,ADI,1599,,US2601220000011;HK-G04,,2531,,DGT ISO 2.5KV RS422/RS485 20SOIC,,,,3.1,,
,ADP2301AUJZ-R7,,ADI,1000,,US2512150000027;HK-J04,,2522,,IC REG BUCK ADJ 1.2A TSOT6,,,,0.595,,
,ADP7102ACPZ-R7,,ADI,500,,US2512120000005;HK-B03,,2324,,"LDO, ADJ, 0.3A, LFCSP-EP-8, 125DEG C",,,,1.045,,
,ADP7182AUJZ-5.0-R7,,"Analog Devices, Inc.",2000,,US2603020000012;QC INSPECT,,,,LDO Regulator Neg -5V -0.2A 5-Pin TSOT R,,,,1.51,,
,ADR02ARZ-REEL7,,Analog Devices Inc,1000,,US2507160000041;HK-C04,,2515,,"IC,+5V PRECISION REF,SOIC8,",,,,1.23,,
,ADR431BRZ-REEL7,,ADI,1000,,US2601220000007;QC INSPECT,,,,IC VREG OTHER 2.5V SOIC8,,,,4.2,,
